Timestamp	Text	Link
1:10:46	Coat but they're they're light linen Okay they're meant to be cool You just.	https://youtu.be/wf4G-NcyCe4?t=4246
1:10:51	It's something you just wrap around yourself cuz it could get cold at night and it keep you warm at night cool in.	https://youtu.be/wf4G-NcyCe4?t=4251
1:10:59	The day So that's what what they're talking about here is essentially a very light.	https://youtu.be/wf4G-NcyCe4?t=4259
1:11:07	Linen robe essentially Okay So that's the garment.	https://youtu.be/wf4G-NcyCe4?t=4267
1:11:15	She's talking about here So I hope that helps.	https://youtu.be/wf4G-NcyCe4?t=4275
1:11:21	Um there is the possibility to it could have been his kilt All.	https://youtu.be/wf4G-NcyCe4?t=4281
1:11:28	Right that's a possibility too And in some ways that's the more likely.	https://youtu.be/wf4G-NcyCe4?t=4288
1:11:36	Possibility because every overseer would have wear worn a kilt Um a lot of.	https://youtu.be/wf4G-NcyCe4?t=4296
1:11:42	Egyptians wore kilts So he might have fled.	https://youtu.be/wf4G-NcyCe4?t=4302
1:11:49	Naked Okay that's possible.	https://youtu.be/wf4G-NcyCe4?t=4309
1:11:55	In which case if she shows his kilt to.	https://youtu.be/wf4G-NcyCe4?t=4315
1:12:01	Um to Potterer that's not a good look That's really not a good.	https://youtu.be/wf4G-NcyCe4?t=4321
1:12:08	Look because it means he got undressed Um.	https://youtu.be/wf4G-NcyCe4?t=4328
1:12:16	Yeah Din Egyptian streaking Yeah.	https://youtu.be/wf4G-NcyCe4?t=4336
1:12:25	So I would say given given the context here given I mean it doesn't say a.	https://youtu.be/wf4G-NcyCe4?t=4345
1:12:32	Robe here It says a garment So just a covering of some.	https://youtu.be/wf4G-NcyCe4?t=4352
1:12:39	Kind Okay So it's not this is not probably not a loin cloth It's probably a.	https://youtu.be/wf4G-NcyCe4?t=4359
1:12:45	Kilt But still again a robe could be possible here.	https://youtu.be/wf4G-NcyCe4?t=4365
1:12:53	But I think kilts is the more likely likely thing And all men of of status.	https://youtu.be/wf4G-NcyCe4?t=4373
1:12:59	War wore kilts Even slaves who have had sla status war kilts See low low.	https://youtu.be/wf4G-NcyCe4?t=4379
1:13:08	Um low status slaves would wear loin.	https://youtu.be/wf4G-NcyCe4?t=4388
1:13:13	Cloths but higher status slaves would wear kilts.	https://youtu.be/wf4G-NcyCe4?t=4393
1:13:21	So that's and they were knotted in the front by the.	https://youtu.be/wf4G-NcyCe4?t=4401
1:13:26	Way Yeah So parts didn't.	https://youtu.be/wf4G-NcyCe4?t=4406
1:13:33	Show I don't know This is not a sexual thing It's just hot.	https://youtu.be/wf4G-NcyCe4?t=4413
1:13:40	Yeah Okay So that's probably what it's meant here by what garment he wore It's probably the.	https://youtu.be/wf4G-NcyCe4?t=4420
1:13:46	Kilt Okay Okay next one from AT.	https://youtu.be/wf4G-NcyCe4?t=4426
1:13:52	[Laughter] Ministries Uh Dossman my new conspiracy.	https://youtu.be/wf4G-NcyCe4?t=4432
1:13:59	Scottish Egyptians Well yeah they both wore kilts.	https://youtu.be/wf4G-NcyCe4?t=4439
1:14:06	Uh Scots tended to wear a lot more than just the kilt though.	https://youtu.be/wf4G-NcyCe4?t=4446
1:14:13	So 18 ministries for 199 How do you translate Malachi 21:16 what does.	https://youtu.be/wf4G-NcyCe4?t=4453
1:14:18	Malachi 21:16 even.	https://youtu.be/wf4G-NcyCe4?t=4458
1:14:24	Say all right.	https://youtu.be/wf4G-NcyCe4?t=4464
1:14:30	Malachi Malachi 2 16.	https://youtu.be/wf4G-NcyCe4?t=4470
1:14:40	Oh for I hate divorce says the Lord the God of Israel and him who covers his garment with wrong says the.	https://youtu.be/wf4G-NcyCe4?t=4480
1:14:48	Lord So take he your spirit that you may do not deal.	https://youtu.be/wf4G-NcyCe4?t=4488
1:14:54	Treacherously Let's look at the Hebrew.	https://youtu.be/wf4G-NcyCe4?t=4494
1:15:03	Here Okay Uh key I.	https://youtu.be/wf4G-NcyCe4?t=4503
1:15:23	[Music] hate.	https://youtu.be/wf4G-NcyCe4?t=4523
1:15:28	Blocks is the Lord Uh Israel.	https://youtu.be/wf4G-NcyCe4?t=4528
1:15:37	Uh.	https://youtu.be/wf4G-NcyCe4?t=4537
1:15:50	Cover the Lord hosts that same verse.	https://youtu.be/wf4G-NcyCe4?t=4550
1:16:04	I hate for I hate divorce says the Lord I would have to look up look this all up.	https://youtu.be/wf4G-NcyCe4?t=4564
1:16:09	In alexagons to give you a decent Yeah there's something hicky about.	https://youtu.be/wf4G-NcyCe4?t=4569
1:16:16	This.	https://youtu.be/wf4G-NcyCe4?t=4576
1:16:23	Um I hate shellock sending Okay it's using an.	https://youtu.be/wf4G-NcyCe4?t=4583
1:16:29	Idiom here It's using an idiom Uh for I hate sending away is what it says.	https://youtu.be/wf4G-NcyCe4?t=4589
1:16:39	Um that's probably an idiom for divorce or I hate sending away and.	https://youtu.be/wf4G-NcyCe4?t=4599
1:16:48	That's an idiom for divorce Um says the Lord a God of.	https://youtu.be/wf4G-NcyCe4?t=4608
1:16:55	Israel and the covering of.	https://youtu.be/wf4G-NcyCe4?t=4615
1:17:02	Violence Um the.	https://youtu.be/wf4G-NcyCe4?t=4622
1:17:09	Garment says the Lord of hosts.	https://youtu.be/wf4G-NcyCe4?t=4629
1:17:17	And keeping on the wind.	https://youtu.be/wf4G-NcyCe4?t=4637
1:17:25	Spirit Okay.	https://youtu.be/wf4G-NcyCe4?t=4645
1:17:33	Yeah Okay So in in verse 16 here it it uses an a euphemism here for I hate.	https://youtu.be/wf4G-NcyCe4?t=4653
1:17:41	Hate divorce And it's basically I hate the putting away And that's that's a euphemism for divorce says the Lord God.	https://youtu.be/wf4G-NcyCe4?t=4661
1:17:46	Of Israel and him who covers his garment with wrong says the Lord.	https://youtu.be/wf4G-NcyCe4?t=4666
1:17:54	Um it's it's a very it's that that second passage is a that second um.	https://youtu.be/wf4G-NcyCe4?t=4674
1:18:00	Subverse is a little strange Um so heed your spirit that you do not.	https://youtu.be/wf4G-NcyCe4?t=4680
1:18:08	Deal treacherously So I think I think that what's going on in this this particular.	https://youtu.be/wf4G-NcyCe4?t=4688
1:18:16	Passage seems to be that God is hating divorce But not only that but those who.	https://youtu.be/wf4G-NcyCe4?t=4696
1:18:23	Deal with in divorce.	https://youtu.be/wf4G-NcyCe4?t=4703
1:18:29	Treacherously So that seems to be what's going on here So.	https://youtu.be/wf4G-NcyCe4?t=4709
1:18:35	Um it is very poetic It's it's it's not an easy bit of.	https://youtu.be/wf4G-NcyCe4?t=4715
1:18:41	Hebrew but um.	https://youtu.be/wf4G-NcyCe4?t=4721
1:18:46	Um Andagram is that alluding to no div marriage after divorce not.	https://youtu.be/wf4G-NcyCe4?t=4726
1:18:52	Necessarily U it does It seems to be alluding to sort of.	https://youtu.be/wf4G-NcyCe4?t=4732
1:18:59	Treachery within marriage like people who try to try to find excuses for divorce you know pretense a pretense.	https://youtu.be/wf4G-NcyCe4?t=4739
1:19:07	For divorce So it's in that way like for example you marry a woman she ages.	https://youtu.be/wf4G-NcyCe4?t=4747
1:19:15	You want to trade her in for a younger m model but you.	https://youtu.be/wf4G-NcyCe4?t=4755
1:19:22	Um don't have a good reason for divorce so you make one up I think it's more along those lines.	https://youtu.be/wf4G-NcyCe4?t=4762
1:19:29	So those who deal treacherously as they try to seek.	https://youtu.be/wf4G-NcyCe4?t=4769
1:19:36	Out a divorce which God hates to begin with So you're taking an act that God.	https://youtu.be/wf4G-NcyCe4?t=4776
1:19:43	Disapproves of to begin with and then you add a guilty mind on top of it Yeah.	https://youtu.be/wf4G-NcyCe4?t=4783
1:19:50	The Lord Lord's not going to like that So I think that's what what's being alluded to here Okay.	https://youtu.be/wf4G-NcyCe4?t=4790
1:19:59	So I hope that helps A team thank you very much for the super chat Very much appreciate.	https://youtu.be/wf4G-NcyCe4?t=4799
1:20:06	It Okay at Ministries for one 99 Now he is talking about something I said on.	https://youtu.be/wf4G-NcyCe4?t=4806
1:20:12	A previous live stream Benjamin Knights lived across the Jordan No they didn't This is what we call a mistake.	https://youtu.be/wf4G-NcyCe4?t=4812
1:20:19	Okay this is where I said something that was incorrect Okay Um the Benjaminites.	https://youtu.be/wf4G-NcyCe4?t=4819
1:20:27	Did not live across the Jordan All right Yes Oh my gosh I know that's so shocking.	https://youtu.be/wf4G-NcyCe4?t=4827
1:20:32	We do make mistakes some times on these live streams Okay It.	https://youtu.be/wf4G-NcyCe4?t=4832
1:20:39	Happens but we admit to our.	https://youtu.be/wf4G-NcyCe4?t=4839
1:20:45	Mistakes and bec Yeah Yeah It's It's when we look aren't.	https://youtu.be/wf4G-NcyCe4?t=4845
1:20:52	Sure of something we look it up and we come back Okay Or.	https://youtu.be/wf4G-NcyCe4?t=4852
1:21:00	Yeah We don't double down on our mistakes That's bad And that's.	https://youtu.be/wf4G-NcyCe4?t=4860
1:21:07	Stupid Okay We aren't perfect We're not perfect.	https://youtu.be/wf4G-NcyCe4?t=4867
1:21:12	Yeah We try to be we try to do these this thing right but there's times when we make mistakes Okay Now the tribes.	https://youtu.be/wf4G-NcyCe4?t=4872
1:21:20	That did live on the far side of the Jordan are the tribe tribes of um.	https://youtu.be/wf4G-NcyCe4?t=4880
1:21:26	Reuben Gad and Manasseh All right Uh mysterious funkus you're.	https://youtu.be/wf4G-NcyCe4?t=4886
1:21:34	Telling me you're aren't infallible i'm not infallible Hey look We we we answer.	https://youtu.be/wf4G-NcyCe4?t=4894
1:21:39	These questions with no prep and basically what I happen to know.	https://youtu.be/wf4G-NcyCe4?t=4899
1:21:46	Off the top of my head plus what I can look up through the biblical text itself.	https://youtu.be/wf4G-NcyCe4?t=4906
1:21:51	Okay so mama Oh look Folk is human Shocker.	https://youtu.be/wf4G-NcyCe4?t=4911
1:22:02	Shocker Scott Waran Retractions such as this these is an example of why Dr Faulk.	https://youtu.be/wf4G-NcyCe4?t=4922
1:22:07	Is a reliable evidentialist Yes Yes If you get new information you.	https://youtu.be/wf4G-NcyCe4?t=4927
1:22:15	Should you should do a retraction Okay And this is a.	https://youtu.be/wf4G-NcyCe4?t=4935
1:22:21	Retraction Yes I said Benjamin Lights lived across the Jordan I was wrong They didn't It was as I said it was the.	https://youtu.be/wf4G-NcyCe4?t=4941
1:22:29	Reubenites the Gadites and the tribe half tribe of Manasseh Now what I was.	https://youtu.be/wf4G-NcyCe4?t=4949
1:22:37	Making a reference to and at Ministries is referring.	https://youtu.be/wf4G-NcyCe4?t=4957
1:22:43	To this in his next super chat Where are the Benjaminites in the New.	https://youtu.be/wf4G-NcyCe4?t=4963
1:22:49	Testament it's not the Benjaminites it's the Gadites the tribe of Gad that's across the river Okay And where does.	https://youtu.be/wf4G-NcyCe4?t=4969
1:22:56	That show up that shows up in Luke chapter 8 Okay.	https://youtu.be/wf4G-NcyCe4?t=4976
1:23:03	So go to Luke chapter 8.	https://youtu.be/wf4G-NcyCe4?t=4983
1:23:10	Okay And I think it's verse.	https://youtu.be/wf4G-NcyCe4?t=4990
1:23:17	18 See it's here And.	https://youtu.be/wf4G-NcyCe4?t=4997
1:23:29	Minus Yes Okay.	https://youtu.be/wf4G-NcyCe4?t=5009
1:23:36	All right And starting at verse 25 of Luke chapter 8 And Christ says to them.	https://youtu.be/wf4G-NcyCe4?t=5016
1:23:42	Where is your faith? And they who are fearful and amazed and said to who is this then that he commands even the.	https://youtu.be/wf4G-NcyCe4?t=5022
1:23:48	Winds and the waters and they obeyed him So this is after the calming of the seas And they sailed to the country of the.	https://youtu.be/wf4G-NcyCe4?t=5028
1:23:55	Garrison which is opposite Galilee So this is on the far side of the Jordan.	https://youtu.be/wf4G-NcyCe4?t=5035
1:24:00	Um near the um the the city of.	https://youtu.be/wf4G-NcyCe4?t=5040
1:24:06	Gasa which is in modern day Jordan and it's in the tribal holdings of.	https://youtu.be/wf4G-NcyCe4?t=5046
1:24:13	Gad Okay and when he had come out in the land he was met by a certain man from.	https://youtu.be/wf4G-NcyCe4?t=5053
1:24:19	The city who was possessed with demons and who had not put on clothing for a long time And he was not living in a.	https://youtu.be/wf4G-NcyCe4?t=5059
1:24:25	"House but in tombs And when seeing Jesus he cried out and fell before him before him and said ""What do I have to do with."	https://youtu.be/wf4G-NcyCe4?t=5065
1:24:32	"You Jesus son of the most high i beg you do not torment me."" For he had been commanding the."	https://youtu.be/wf4G-NcyCe4?t=5072
1:24:39	Unclean spirit to come out of the man for it had seized him many times and he was bound with chains and shackles and.	https://youtu.be/wf4G-NcyCe4?t=5079
1:24:46	Kept under guard And yet he would burst from his feathers and be driven by the demon in the desert And Jesus asked him.	https://youtu.be/wf4G-NcyCe4?t=5086
1:24:52	"What is your name? And he said ""Leion for me many demons had entered."	https://youtu.be/wf4G-NcyCe4?t=5092
1:24:58	"Him."" And they were treating him not to command them to depart into the."	https://youtu.be/wf4G-NcyCe4?t=5098
1:25:03	Abyss And the abyss by the way is the jail for bad demons Okay not not there's.	https://youtu.be/wf4G-NcyCe4?t=5103
1:25:09	Any good demons but the bad of the bad This is your maximum security prison for demons here.	https://youtu.be/wf4G-NcyCe4?t=5109
1:25:16	Okay verse 32 Now there was a herd of many swine Remember we are in the.	https://youtu.be/wf4G-NcyCe4?t=5116
1:25:21	Territory of the Gadites okay and there are swine feeding there.	https://youtu.be/wf4G-NcyCe4?t=5121
1:25:28	On the mountain And the demons intreated him for permission to enter the swine And he gave him permission And the demons came out of the man entered the.	https://youtu.be/wf4G-NcyCe4?t=5128
1:25:34	Swine and the herd rushed down the steep bank into the lake And they were drowned.	https://youtu.be/wf4G-NcyCe4?t=5134
1:25:40	And when the herdsmen these are supposed to be good Jews.	https://youtu.be/wf4G-NcyCe4?t=5140
1:25:45	Uh saw what had happened they ran away and reported this it in the city and out in the.	https://youtu.be/wf4G-NcyCe4?t=5145
1:25:52	Country Okay Um and verse 37 And the people of the.	https://youtu.be/wf4G-NcyCe4?t=5152
1:25:58	Country of the garrison again this is in the tribe of Gan Aad and the surrounding.	https://youtu.be/wf4G-NcyCe4?t=5158
1:26:04	District asked him to depart from them And they were gripped with great fear And he got in the boat and.	https://youtu.be/wf4G-NcyCe4?t=5164
1:26:10	Returned Okay So there you have it Not the Benjaminites the Gadites It's in Luke.	https://youtu.be/wf4G-NcyCe4?t=5170
1:26:17	Chapter 8 And this is in the tribal holdings of the tribe of Gad.	https://youtu.be/wf4G-NcyCe4?t=5177
1:26:25	So PC good juice keeping them piggies Yep.	https://youtu.be/wf4G-NcyCe4?t=5185
1:26:33	Yep How far they've fallen Yeah Now again it's not you.	https://youtu.be/wf4G-NcyCe4?t=5193
1:26:45	Could as a Jew you could keep animals that were richly unclean to eat Okay.	https://youtu.be/wf4G-NcyCe4?t=5205
1:26:54	That was something you could do There were things that were richly unclean to eat But then there was this special.	https://youtu.be/wf4G-NcyCe4?t=5214
1:27:01	Class of animal that were just not just unclean to eat but unclean to.	https://youtu.be/wf4G-NcyCe4?t=5221
1:27:06	Touch Okay and pigs are one of those those particular animals that were not.	https://youtu.be/wf4G-NcyCe4?t=5226
1:27:12	Just unclean to eat but unclean to touch So what were Gadites.	https://youtu.be/wf4G-NcyCe4?t=5232
1:27:19	Doing with pig i don't know Doesn't seem very Jewish to me.	https://youtu.be/wf4G-NcyCe4?t=5239
1:27:27	Just saying But there were animals as I said in previous live streams that that were.	https://youtu.be/wf4G-NcyCe4?t=5247
1:27:34	Unclean to te to to to eat but clean to touch Horses donkeys camels Unclean to.	https://youtu.be/wf4G-NcyCe4?t=5254
1:27:43	Eat Clean to touch Pigs aren't among.	https://youtu.be/wf4G-NcyCe4?t=5263
1:27:49	Them Serious fungus Maybe they liked watching them Uh I don't think that was it Just.	https://youtu.be/wf4G-NcyCe4?t=5269
1:27:57	Saying Just saying Okay.	https://youtu.be/wf4G-NcyCe4?t=5277
1:28:05	So there's the correction and there's the where the Gadites appear in the New.	https://youtu.be/wf4G-NcyCe4?t=5285
1:28:11	Testament So I hope that helps Sorry about the mistake Thank you very much.	https://youtu.be/wf4G-NcyCe4?t=5291
1:28:16	For the super chat Very much appreciated BC is pig leather a thing.	https://youtu.be/wf4G-NcyCe4?t=5296
1:28:22	Yes it is It is a thing Uh it is definitely a thing It has been used.	https://youtu.be/wf4G-NcyCe4?t=5302
1:28:28	Throughout history Um not something that a.	https://youtu.be/wf4G-NcyCe4?t=5308
1:28:36	Um a good Israelite should touch Okay Again pig is unclean to touch and pig.	https://youtu.be/wf4G-NcyCe4?t=5316
1:28:42	Leather is also unclean Now that said.	https://youtu.be/wf4G-NcyCe4?t=5322
1:28:49	Um footballs even though they're called pig skins are not made of pig leather They're made of cow leather So footballs.	https://youtu.be/wf4G-NcyCe4?t=5329
1:28:56	Are not richly unclean.	https://youtu.be/wf4G-NcyCe4?t=5336
1:29:04	Okay Next one here from 18 ministers for 199 Thank you for the super chat Did.	https://youtu.be/wf4G-NcyCe4?t=5344
1:29:11	Nefertiti take Nefra Nefu Aan as a throne name.	https://youtu.be/wf4G-NcyCe4?t=5351
1:29:18	Um that's a controversial subject Now I think most people most of.	https://youtu.be/wf4G-NcyCe4?t=5358
1:29:26	The it's I'd say the majority of Egyptologists now think that Nephroatin.	https://youtu.be/wf4G-NcyCe4?t=5366
1:29:33	Was not Nefertiti but Nefertiti's daughter.	https://youtu.be/wf4G-NcyCe4?t=5373
1:29:38	Okay But she had several she had I think something like four.	https://youtu.be/wf4G-NcyCe4?t=5378
1:29:44	Daughters Okay She had four daughters Nefertiti had four daughters.	https://youtu.be/wf4G-NcyCe4?t=5384
1:29:51	Okay And it does seem that one or two of them were placed on the.	https://youtu.be/wf4G-NcyCe4?t=5391
1:29:59	Throne So the majority of Egyptologists seem to now lean towards the idea that.	https://youtu.be/wf4G-NcyCe4?t=5399
1:30:05	Nephrodu at was one of these daughters of Nefertiti that she placed on the throne.	https://youtu.be/wf4G-NcyCe4?t=5405
1:30:13	That she used her influence as with the royal court to put this per put.	https://youtu.be/wf4G-NcyCe4?t=5413
1:30:22	Up one of her daughters on the throne at Amarna Okay that didn't last long.	https://youtu.be/wf4G-NcyCe4?t=5422
1:30:29	Um we don't don't know the exact circumstances but that does not seem to have it seems to have lasted for less.	https://youtu.be/wf4G-NcyCe4?t=5429
1:30:35	Than a year maybe a year tops that that these daughters of.	https://youtu.be/wf4G-NcyCe4?t=5435
1:30:42	Nefertiti ruled Uh cuz it seems that Tudin Common was.	https://youtu.be/wf4G-NcyCe4?t=5442
1:30:48	Backed by the military to to put an the the last Thean prince on the.	https://youtu.be/wf4G-NcyCe4?t=5448
1:30:56	Throne cuz daughters taking the throne were.	https://youtu.be/wf4G-NcyCe4?t=5456
1:31:01	Um had a much much weaker claim than.	https://youtu.be/wf4G-NcyCe4?t=5461
1:31:07	A than a male heir So so it looks like and Nefertiti did.	https://youtu.be/wf4G-NcyCe4?t=5467
1:31:16	Not have a claim to the throne She did not have a claim to the throne Um not in any meaningful.	https://youtu.be/wf4G-NcyCe4?t=5476
1:31:22	Way but her daughters had a weak claim to the throne Her daughters had a bigger claim.	https://youtu.be/wf4G-NcyCe4?t=5482
1:31:28	To the throne than she did So it sounds like that Nefertiti put her.	https://youtu.be/wf4G-NcyCe4?t=5488
1:31:35	Daughters on the throne and and basically had basically a.	https://youtu.be/wf4G-NcyCe4?t=5495
1:31:41	Puppet government So so she would be ruling through her.	https://youtu.be/wf4G-NcyCe4?t=5501
1:31:50	Daughters which is generally what the majority think at this point as far as Nefroen is concerned Okay so I hope that.	https://youtu.be/wf4G-NcyCe4?t=5510
1:31:58	Helps Thank you for the super chat very much.	https://youtu.be/wf4G-NcyCe4?t=5518
1:32:04	Appreciated 18 Ministry for 199 Thank you for the super chat Thoughts on the Dynasty 5 tomb discovery.	https://youtu.be/wf4G-NcyCe4?t=5524
1:32:12	Um I I don't know much about it yet Um I'm still waiting for official.	https://youtu.be/wf4G-NcyCe4?t=5532
1:32:18	Publications on this Um there's there's lots of Old Kingdom tombs that come out.	https://youtu.be/wf4G-NcyCe4?t=5538
1:32:23	Now and again Uh I'd have to wait and see I I'd like to see what the.	https://youtu.be/wf4G-NcyCe4?t=5543
1:32:29	Inscriptions are and what if there's any like regal years or anything like that.	https://youtu.be/wf4G-NcyCe4?t=5549
1:32:35	So I'd like to get an actual publication of it before I comment on it Um I've.	https://youtu.be/wf4G-NcyCe4?t=5555
1:32:41	Only seen the news a brief news presser on this It didn't tell me much So I.	https://youtu.be/wf4G-NcyCe4?t=5561
1:32:49	Don't have any any real opinion on it yet So thank you very much for the super chat Very much appreciated.	https://youtu.be/wf4G-NcyCe4?t=5569
1:32:59	80 ministries for $4.99 Thank you for the super chat Is it just me or are skeptics becoming more skeptical without.	https://youtu.be/wf4G-NcyCe4?t=5579
1:33:06	Warrant just cuz I I don't think that's wrong No I don't think that's wrong Um.	https://youtu.be/wf4G-NcyCe4?t=5586
1:33:12	And I think it's a it's a trajectory of of say atheism losing its steam.	https://youtu.be/wf4G-NcyCe4?t=5592
1:33:22	Now when I was young yeah it it shocks people to when they find out I was once.	https://youtu.be/wf4G-NcyCe4?t=5602
1:33:28	[Laughter] young Um atheism is just something that people held Okay you know it wasn't it.	https://youtu.be/wf4G-NcyCe4?t=5608
1:33:36	Wasn't it wasn't a say a more ideological thing until you started getting guys like Sam Harris um.	https://youtu.be/wf4G-NcyCe4?t=5616
1:33:47	Um Doc Richard Dawkins you know the new atheists okay the new atheists.	https://youtu.be/wf4G-NcyCe4?t=5627
1:33:55	Um the new atheists made this very ideological.	https://youtu.be/wf4G-NcyCe4?t=5635
1:34:01	Okay but now that sort of new atheist ism has lost its lost its gas Um it's.	https://youtu.be/wf4G-NcyCe4?t=5641
1:34:09	It's lost its steam It's sort of sort of falling out of favor now.	https://youtu.be/wf4G-NcyCe4?t=5649
1:34:16	Uh you're getting into a period where sort of atheism has gotten into.	https://youtu.be/wf4G-NcyCe4?t=5656
1:34:24	Um what we would call say a partisan phase a doctrinire phase an ideological.	https://youtu.be/wf4G-NcyCe4?t=5664
1:34:30	Phase where it's warrant doesn't matter once.	https://youtu.be/wf4G-NcyCe4?t=5670
1:34:35	You start getting into partisanship and and ideology and.	https://youtu.be/wf4G-NcyCe4?t=5675
1:34:41	Doctrinary kind of positions yeah all of that all of that just sort of you.	https://youtu.be/wf4G-NcyCe4?t=5681
1:34:46	Don't need warrant anymore So.	https://youtu.be/wf4G-NcyCe4?t=5686
1:34:53	Um so yeah that's that's just I think I think that's.	https://youtu.be/wf4G-NcyCe4?t=5693
1:34:58	Just the sign of of of atheism sort of losing its losing its.	https://youtu.be/wf4G-NcyCe4?t=5698
1:35:05	Momentum And this often happens you know with with various positions various.	https://youtu.be/wf4G-NcyCe4?t=5705
1:35:11	Positions that have difficulty defending themselves and then resorting to.	https://youtu.be/wf4G-NcyCe4?t=5711
1:35:18	Um just nuh-uh.	https://youtu.be/wf4G-NcyCe4?t=5718
1:35:23	Arguments you know it's not it's not a reasonable debate anymore So you just this is just what happens.	https://youtu.be/wf4G-NcyCe4?t=5723
1:35:32	When you when when sort of movements like this run their course.	https://youtu.be/wf4G-NcyCe4?t=5732
1:35:41	So so I hope that helps Thank you very much for the super chat Very much appreciate.	https://youtu.be/wf4G-NcyCe4?t=5741
1:35:49	It At Ministries for $4.99 thank you for the super chat.	https://youtu.be/wf4G-NcyCe4?t=5749
1:35:57	Hey hun Where's the little girl i don't know Is she i only hear.	https://youtu.be/wf4G-NcyCe4?t=5757
1:36:09	Hear She's behind me All right Got to take a break here.	https://youtu.be/wf4G-NcyCe4?t=5769
1:36:16	Just to retrieve the bunny from where she shouldn't be.	https://youtu.be/wf4G-NcyCe4?t=5776
1:36:25	Come on out Come on Pretty girl Good.	https://youtu.be/wf4G-NcyCe4?t=5785
1:36:34	Girl Oh now she [Laughter].	https://youtu.be/wf4G-NcyCe4?t=5794
1:36:42	Goes invitation Yeah Naughty bunny break Exactly what that was.	https://youtu.be/wf4G-NcyCe4?t=5802
1:36:55	Okay Well she has been taking to she she never used to go onto the.	https://youtu.be/wf4G-NcyCe4?t=5815
1:37:03	Wood paneling on the floor the wood flooring but recently she's gotten brave.	https://youtu.be/wf4G-NcyCe4?t=5823
1:37:10	She's been getting very brave about this Well yeah we got a new rug here under the.	https://youtu.be/wf4G-NcyCe4?t=5830
1:37:16	Chair So she feels emboldened now to cross the wood floor to get to.	https://youtu.be/wf4G-NcyCe4?t=5836
1:37:23	My to my carpet under the chair here But unfortunately I got a lot of cables here.	https://youtu.be/wf4G-NcyCe4?t=5843
1:37:30	And bunnies love chewing cables.	https://youtu.be/wf4G-NcyCe4?t=5850
1:37:40	So oh yeah she's feeling very reless Yeah chewable cords.	https://youtu.be/wf4G-NcyCe4?t=5860
1:37:50	Exactly Yeah Uh we don't want her chewing cords That gets.	https://youtu.be/wf4G-NcyCe4?t=5870
1:37:56	Expensive Well we did find evidence that she had been chewing one of our Ethernet cables So.	https://youtu.be/wf4G-NcyCe4?t=5876
1:38:01	Um yeah So yeah they'll they'll chew electrical cords too They'll you you got to be.	https://youtu.be/wf4G-NcyCe4?t=5881
1:38:08	Really careful about that because they can hurt themselves when they do that Um.	https://youtu.be/wf4G-NcyCe4?t=5888
1:38:13	But we've been through a lot of headphones okay a lot of headphones have.	https://youtu.be/wf4G-NcyCe4?t=5893
1:38:19	Been destroyed by that little bunny Fuzzy wire nippers is what she is.	https://youtu.be/wf4G-NcyCe4?t=5899
1:38:25	And only takes her one bite to to chomp through through wires.	https://youtu.be/wf4G-NcyCe4?t=5905
1:38:30	Yeah they they they they can just go through through wires like.	https://youtu.be/wf4G-NcyCe4?t=5910
1:38:37	Nothing [Music].	https://youtu.be/wf4G-NcyCe4?t=5917
1:38:44	So okay So that was.	https://youtu.be/wf4G-NcyCe4?t=5924
1:38:49	Exciting All right.	https://youtu.be/wf4G-NcyCe4?t=5929
1:39:06	Uh bubble machine I'll keep that in mind when I consider adopting a b They're wonderful pets if you spay and neuter.	https://youtu.be/wf4G-NcyCe4?t=5946
1:39:11	Them but you got to protect all the cords They they do not cords and bunnies.	https://youtu.be/wf4G-NcyCe4?t=5951
1:39:19	Don't mix They'll go right through a cord like.	https://youtu.be/wf4G-NcyCe4?t=5959
1:39:24	Nothing.	https://youtu.be/wf4G-NcyCe4?t=5964
1:39:29	Yeah Um electrical cords are very dangerous for bunnies because because.	https://youtu.be/wf4G-NcyCe4?t=5969
1:39:34	You know it's voltage Uh DWC puts in the member thing.	https://youtu.be/wf4G-NcyCe4?t=5974
1:39:43	Uh bunnies are crazy but adorable at the same time Laugh They are Yeah Yeah They're they're they're very.	https://youtu.be/wf4G-NcyCe4?t=5983
1:39:49	Entertaining They're a lot of fun Uh I really like them as pets but they are.	https://youtu.be/wf4G-NcyCe4?t=5989
1:39:55	Crazy and they will do crazy stuff Yeah rampid Lego morph.	https://youtu.be/wf4G-NcyCe4?t=5995
1:40:04	Absolutely.	https://youtu.be/wf4G-NcyCe4?t=6004
1:40:15	Yep Okay Okay Let's get back to the super chats here.	https://youtu.be/wf4G-NcyCe4?t=6015
1:40:21	Uh next super chat is from AT Ministries for $4.99 Thank you for the super chat.	https://youtu.be/wf4G-NcyCe4?t=6021
1:40:26	What double offense did Moses do to not enter Canaan doesn't necessarily need.	https://youtu.be/wf4G-NcyCe4?t=6026
1:40:32	To be a double offense It just needs to be a serious offense Okay.	https://youtu.be/wf4G-NcyCe4?t=6032
1:40:39	Um was Miriam's complaining and being in the tent a double offense now that was a.	https://youtu.be/wf4G-NcyCe4?t=6039
1:40:44	Double offense Okay Um in in the case of Miriam she had not only questioned um.	https://youtu.be/wf4G-NcyCe4?t=6044
1:40:52	God's word she had also entered into the tent of meeting okay which yeah there there.	https://youtu.be/wf4G-NcyCe4?t=6052
