[0] 0:00	[Music] foreign
[502] 1:00:17	it's the middle of the night yeah I'm taking this photo now there's two packs of dogs
[503] 1:00:27	fighting all around me while I'm trying to pick this picture and you know they're not they're not
[504] 1:00:33	that far away they're like like only 20 feet and they're like just they're just they're just attacking each other and
[505] 1:00:39	I'm thinking oh my gosh what's going on here I've got the tripod set up I've got the got my my my night vision you know
[506] 1:00:47	my night lenses on there and it's like it's just it's just pandemonium All Around Me
[507] 1:00:54	meanwhile 30 feet away in Lake Nasser I'm hearing the the chirp of the crocodiles okay
[508] 1:01:10	oh yeah dark blade criticize me on my grammar okay
[509] 1:01:18	it's the most unnerving photograph I've ever had to take because because as I said there's there's packs of dogs
[510] 1:01:25	just fighting and chewing each other up and crocodiles in the water and it's
[511] 1:01:31	like like I want to take this photo and I want to get to my hotel room now
[512] 1:01:39	I'm not gonna tell my wife till like years after I get this book published
[513] 1:01:46	foreign [Laughter]
[514] 1:01:53	you must have felt totally safe yeah totally safe totally
[515] 1:02:00	of course like of course the guards have gone home for the night so you know if if I get attacked I'm I'm done I mean
[516] 1:02:08	there's there's no help [Laughter]
[517] 1:02:16	foreign
[518] 1:02:26	yeah there was a lot of there's a lot of background stories to that uh to that
[519] 1:02:32	that book you know you know I might someday write a a
[520] 1:02:37	corollary to that that book basically talk about all the background stories to
[521] 1:02:43	every photo but I won't do it right now but oh yeah that was that was real that
[522] 1:02:49	was good times man good times [Laughter]
[523] 1:02:58	okay so to get back to your principal question here what do you think churches need more of today in terms of either preaching or
[524] 1:03:05	education
[525] 1:03:12	everyone needs to get back into the Bible that's really the long and short of it
[526] 1:03:19	everybody needs to get back in the Bible the preachers need to get back in the Bible
[527] 1:03:24	and when I mean get back in the Bible I mean they need to do proper expository sermons
[528] 1:03:30	they need to spend that 15 to 20 hours a week to study the Bible to preach
[529] 1:03:41	every every expository sermon requires 15 to
[530] 1:03:47	20 hours to write 10 to 15 hours of that should be just
[531] 1:03:53	studying the Bible you know going to the commentaries reading the Greek and Hebrew
[532] 1:04:00	you know really getting into the text
[533] 1:04:09	the lack of biblical literacy in the church today is appalling
[534] 1:04:15	and it's a poly for one particular reason it's appalling because we've never had
[535] 1:04:22	so many good biblical resources available to us there's really no excuse for this
[536] 1:04:30	we have resources today that Scholars of 100 years ago would just
[537] 1:04:37	drool over okay we have the resources
[538] 1:04:44	we're just not reading them we've become a culture of non-readers
[539] 1:04:58	one of the things we find for example from The Book of Revelation is the Book of Revelation it says
[540] 1:05:03	blessed are those that read this book and hear its words
[541] 1:05:10	read this book
[542] 1:05:16	we are supposed to be readers of the word
[543] 1:05:22	okay this is a culture shift in their time but it applies to us today
[544] 1:05:29	you know one of the things I that I I'm really sort of shocked at
[545] 1:05:35	was when I when I went through the book of Hebrews and they talked the the author of the
[546] 1:05:43	book of Hebrews talks about how you know they are
[547] 1:05:52	that the that the Hebrews are they know their Old Testament
[548] 1:05:58	but they don't know their new testament they know they're the Old Testament Inside Out upside down
[549] 1:06:05	but they don't know the New Testament now I would I mean at this end of the
[550] 1:06:11	telescope I'm going man if the parishioners I'm around
[551] 1:06:18	no their Old Testament is well seeing as the Hebrews the person that the people that the book of Hebrews was targeted
[552] 1:06:24	towards that would be so much better off
[553] 1:06:29	you know at least you know five-sixths of the of the Bible
[554] 1:06:35	we have a culture today a church today that doesn't know either the Old
[555] 1:06:42	Testament or the new our churches today are pig ignorant
[556] 1:06:52	and that's putting it very politely they are pig ignorant
[557] 1:07:06	oh boy that's a good comment and I'm gonna I'm gonna highlight that just need to make a note where I am though
[558] 1:07:21	uh patui says pay your pastors and demand they spend that salary sitting on
[559] 1:07:27	their keister sitting in his heart amen
[560] 1:07:34	aiming aiming Lego who mean pastors scholar pastors were always rare
[561] 1:07:41	but now they're on the knife edge of extinct and yes and that's because they've been driven out of the pulpit
[562] 1:07:49	scholar pastors are a a are an endangered species
[563] 1:07:56	they are an endangered species you could barely find them now
[564] 1:08:05	uh I was helping once a church
[565] 1:08:10	do a pastor selection I was reviewing resumes for them giving basically my my
[566] 1:08:16	two cents uh they had offered me the position and I turned it down to go do my PhD
[567] 1:08:23	but I got the opportunity to review the pastors the the
[568] 1:08:29	I'll tell you what eight out of ten resumes
[569] 1:08:35	either had a lie in them okay and and it easily detectable lie
[570] 1:08:42	like like for example I mean I I came across a resume where a guy claimed to
[571] 1:08:48	have a demon from trendy uh Evangelical Divinity School you know what
[572] 1:08:55	you can look that up in their card catalog it's publicly available yeah there was no no demon there
[573] 1:09:03	you know the guy lied about his credentials but was more surprising was an equal
[574] 1:09:09	number eight out of ten their primary qualification
[575] 1:09:16	was that they had been a used car salesman
[576] 1:09:21	I'm not kidding I'm not kidding about this I wish I was
[577] 1:09:31	that their primary qualification was that they had a sales position
[578] 1:09:39	not a theological education or theological position
[579] 1:09:44	s
[580] 1:09:50	yeah and and they're all putting on out with the numbers of their church had grown
[581] 1:09:59	my jaw literally dropped as I was reading these resumes I could
[582] 1:10:06	not believe it could not believe what I was reading
[583] 1:10:14	and if I hadn't put the brakes on these resumes they would have gone
[584] 1:10:20	into candidacy
[585] 1:10:26	just unbelievable that these people could just put up a
[586] 1:10:31	shingle and say hey I used to sell cars now I'm a minister
[587] 1:10:37	of the Gospel [Laughter]
[588] 1:10:50	the the church is in a decrepit state it is
[589] 1:10:55	in a decrepit state and it's a decrepit State because
[590] 1:11:03	the people have demanded that the pastors be exactly like them
[591] 1:11:11	and the pastors demand that they be exactly like the parishioners
[592] 1:11:18	so basically both are wallowing in their own ignorance
[593] 1:11:26	it's a terrible terrible state
[594] 1:11:32	terrible terrible state
[595] 1:11:38	uh I'll take this follow-up from from patoi too I know a pastor who got a demon from
[596] 1:11:44	Ted's and his dissertation was under 100 Pages well that's normal for a demon honestly
[597] 1:11:50	uh with the next 58 Pages being survey data and dependencies again normal for a demon
[598] 1:11:55	it wasn't bad work but it wasn't hard-hitting scholarship we have to understand what a demon is okay
[599] 1:12:01	a demon a doctor of ministry is not a Prof it's not an academic Doctrine it's
[600] 1:12:09	a professional doctorate what's a professional doctorate
[601] 1:12:15	a professional doctorate is a academic credential that's used to give a pastor
[602] 1:12:21	a pay raise that's really what it is
[603] 1:12:27	it's not a market scholarship never has been
[604] 1:12:36	Melissa Butler demon not demon laugh out loud was confused here yeah I can't get
[605] 1:12:41	confusing sometimes hahaha
[606] 1:12:47	[Laughter] yeah yeah it's sometimes there's not a
[607] 1:12:56	big difference honestly
[608] 1:13:02	but to get back to the seriousness of the question um demons are not academic doctorates
[609] 1:13:11	um they're only terminal degrees in so far as they are meant to give you a pay raise that's it
[610] 1:13:19	the release all they're not scholarship
[611] 1:13:24	so you never want to confuse a demon with a PhD
[612] 1:13:32	so
[613] 1:13:43	I heard demon is demon suffice to say it's the most unfortunately it's it's
[614] 1:13:48	the most unfortunate abbreviated degree ever I mean really it is
[615] 1:13:58	doctor of ministry that's what it means
[616] 1:14:04	as opposed to PhD which is a doctor of philosophy
[617] 1:14:14	demon looking at PhD don't confuse me with that
[618] 1:14:22	let me explain I thought he was saying pastors had demons or something I was so confused
[619] 1:14:36	hahaha mouthwash I got a demon for myself every
[620] 1:14:41	day all right back to something a little more serious here
[621] 1:14:47	patui I had a demon holder as a theology Prof ate a man and we called him doctor
[622] 1:14:53	we retaliated by him calling him the right honorable and demon-possessed
[623] 1:14:58	reference father Dr Bishop Professor so-and-so [Laughter]
[624] 1:15:06	well again they do have the right to be called
[625] 1:15:12	doctor I mean that's that's again that's an honor that's bestowed upon by the college
[626] 1:15:19	it's just sort of a disingenuous um it's a disingenuous kind of doctorate
[627] 1:15:27	it's um again they they do this as a way of
[628] 1:15:32	of as I say boosting salary but I wouldn't want to be taught by one
[629] 1:15:38	of these people they don't have the street cred really and to be honest to be a a
[630] 1:15:45	teacher of this sort of in a as a professor of theology you should have
[631] 1:15:51	that kind of street cred if you're doing this so I think
[632] 1:15:58	I I do disagree with the whole idea that this doctorate exists just to give
[633] 1:16:06	a pay Boost but again I'm
[634] 1:16:13	I don't hold a demon I hold a PhD my theological credentials are you know
[635] 1:16:21	are bona fide and they certainly haven't given me a
[636] 1:16:26	pay raise I'll say that and that's the problem with the PHD it won't give you a pay raise
[637] 1:16:32	so anyway I will probably go on to the next Super Chat at this point but again I think
[638] 1:16:37	there is an issue here with demon holders sort of trying to fill in the
[639] 1:16:43	position of phds because they don't have they don't have the education they don't have
[640] 1:16:49	they don't nearly have the qualifications
[641] 1:16:55	you know you've got I mean I saw look I look I saw some Demon dissertations that
[642] 1:17:00	were 50 pages I cataloged the dissertations at uh
[643] 1:17:06	Ted's for the church history department and I ran across some d-min ones and they're tiny
[644] 1:17:12	you know some of them as let's say 50 60 pages you know that would that's not that's that's like maybe a master's thesis and
[645] 1:17:19	best or a major paper so
[646] 1:17:25	so Dr Demento the best one
[647] 1:17:31	no Jack rate Okay so
[648] 1:17:38	there's a whole issue wrapped up in the whole the doctor Ministry thing
[649] 1:17:43	and it's not just one issue it's many Mish issues so anyway we're gonna move on the next Super Chat I'm gonna thank
[650] 1:17:50	uh see where were we we went down quite the Rabbit Trail there so back to
[651] 1:17:56	our super chats
[652] 1:18:03	I think it was uh japonis that uh brought up the original here
[653] 1:18:21	I took the time stamp here
[654] 1:18:33	yeah magnets just said not gonna test past the thumb test uh for anyone who wants to know what the thumb test is
[655] 1:18:41	uh this is actually something that's done in phds so um
[656] 1:18:47	uh it's an interesting it's an interesting test
[657] 1:18:53	when you do your Viva your your oral exam for your PhD basically your examiners will come in
[658] 1:19:00	and take your page your printed PhD and thump it on the table
[659] 1:19:06	if it makes a good thump it's past the thump test if it doesn't make a thump
[660] 1:19:12	because it's not heavy enough then they're gonna kick the they're gonna put you through even more of a
[661] 1:19:19	a a a grinder as were
[662] 1:19:30	yeah my my producer also said here if they talk about your grammar on your PhD dissertation you probably failed so
[663] 1:19:37	that's another issue fine more than past the thump test
[664] 1:19:44	uh mine was like something like 750 pages so um yeah
[665] 1:19:51	definitely mine past the thump test all right
[666] 1:19:57	uh our next Super Chat here is from the camel apart for five dollars thank you much for the Super Chat
[667] 1:20:04	according to Mormons Deuteronomy 6 4 has been tainted due to identifying Yahweh
[668] 1:20:09	Jehovah as Elohim heavenly father is there any possibility for this
[669] 1:20:16	here's the problem the problem here is that Mormon theology has to say that the
[670] 1:20:24	Bible is Tainted so that and they will use the term
[671] 1:20:30	as far as it is correctly translated now
[672] 1:20:37	Mormonism is not full of great translators sorry but what they're going to try to say is
[673] 1:20:43	that the Bible has been corrupted so that you can only now trust the new
[674] 1:20:49	new revelation there is an inherent problem with this
[675] 1:20:54	and that inherent problem is that all Revelation is Progressive and it's
[676] 1:21:01	validated progressively so that your first
[677] 1:21:07	Revelation basically the Torah has to stand
[678] 1:21:13	in order for every succeeding revelation to be validated
[679] 1:21:19	though we know that King David was telling the truth and was biblical Revelation because he depends
[680] 1:21:26	upon the Torah and the Old Testament is
[681] 1:21:32	is solid and accepted as Revelation and because it's accepted as Revelation and
[682] 1:21:37	the New Testament is consistent with the Old Testament we know now that the New Testament is biblical revelation
[683] 1:21:45	so then if Mormon scriptures are rev biblical Revelation it has to be consistent with
[684] 1:21:51	the new and the Old Testament so what they're doing here is they are contesting
[685] 1:21:57	the Old Testament and basically saying the new their New
[686] 1:22:03	Revelations are better and not tainted
[687] 1:22:08	that doesn't make sense logically or biblically
[688] 1:22:14	so it can't be if the the Mormon Revelations are
[689] 1:22:20	Revelation from God it has to be consistent with the New Testament and the Old Testament in their entirety
[690] 1:22:27	not in so far as it is correctly translated
[691] 1:22:33	which is just double speak of saying it isn't
[692] 1:22:40	so in short there's no possibility for this and the fact is that the Mormon
[693] 1:22:45	Revelations are not consistent with the new and the Old Testament so they are not would not be considered
[694] 1:22:53	in the scope of the Christian church to be revelation
[695] 1:22:58	they are basically the writers uh the writings of man with all the error that comes with that
[696] 1:23:06	so anyway I hope that helped thank you much for the Super Chat very much appreciated
[697] 1:23:13	okay the next one here is from Billy ningan for five dollars thank you much to Super Chat
[698] 1:23:19	and he says Dr Falk it's been a while yes it has it's good to see you here tonight if calc Griffith is so confident in his
[699] 1:23:26	scholarship should we challenge him to present at U of Toronto or you Chicago all right
[700] 1:23:32	hmm a couple things here
[701] 1:23:37	um you'll never get an audience at you Toronto or you Chicago
[702] 1:23:45	um yeah Griffith is a adherent available
[703] 1:23:52	these are basically Fringe academics there's no way that that he'll ever get
[704] 1:23:58	an audience there the second thing is
[705] 1:24:03	that he can be confident all he wants
[706] 1:24:09	and a lot of hucksters are I'm not saying Griffith himself is a
[707] 1:24:14	hugster but The Fringe element here is undeniable as
[708] 1:24:20	well you have to ignore so much data
[709] 1:24:26	to get to where cordville wants to go that it's really not a viable option
[710] 1:24:35	a lot of a lot of these a lot of these Fringe Scholars
[711] 1:24:44	has to ignore huge amounts of evidence to get where they want to go
[712] 1:24:50	and it becomes the it really becomes a contest of the fallacy of invincible of
[713] 1:24:56	invincible um um
[714] 1:25:02	ignorance okay so you're gonna spend all your time
[715] 1:25:08	trying to argue that
[716] 1:25:14	this evidence exists then they're just going to deny it exists and and this is just across the board
[717] 1:25:21	for these kind of French Scholars uh Kent Griffith does it uh his friend white does it Corville did
[718] 1:25:29	it David roll does it we see this all across the board with the revisionist uh people who do
[719] 1:25:36	revisionist chronologies is they have to basically deny the existence of huge sums of evidence
[720] 1:25:43	to get where they're going
[721] 1:25:48	so there's really no point in challenging
[722] 1:25:55	them there's really no point in even debating them
[723] 1:26:00	you know you'd spend all your time trying to convince them that the evidence exists
[724] 1:26:06	and if you
[725] 1:26:13	okay did you see that from uh being right
[726] 1:26:26	yeah you see the Bane Ray if you click the gift icon at the top of the channel see if you can accept one
[727] 1:26:38	so
[728] 1:26:47	okay so anyway uh there's just no point no point in in engaging these people any
[729] 1:26:53	further than just you know pointing out their errors and you know letting letting people
[730] 1:26:59	decide for themselves so so again these people will be confident
[731] 1:27:06	they'll use um sophism you know they'll use soft they'll be
[732] 1:27:13	very sophistic in their um in the rhetoric but really it when it comes down to the
[733] 1:27:19	facts they just will will sort of have a vacuous argument there
[734] 1:27:24	so anyway thank you very much the Super Chat very much appreciate it
[735] 1:27:32	uh Billy Ingham ningham again for five dollars thank you much for Super Chat If Abraham is an Amorite could wandering
[736] 1:27:40	arame in Deuteronomy 26 5 be a geographical identifier rather than
[737] 1:27:46	anachronism yeah it is probably but let's bring that that up just to
[738] 1:27:52	just because it's a nice thing to bring up all right we're gonna do the Deuteronomy
[739] 1:28:01	six always read the text it's always good to read the text
[740] 1:28:06	26 5. and you shall answer and say before the
[741] 1:28:12	Lord your God my father was a Wandering error man and he went down to Egypt and
[742] 1:28:18	sold in there few in number but there he became Great and Mighty and populist
[743] 1:28:23	Nation okay now
[744] 1:28:29	this text here is not actually talking about Abraham
[745] 1:28:36	that's talking about Jacob
[746] 1:28:41	okay so it's actually talking about Jacob but that's okay
[747] 1:28:46	that's okay because by the time we get to Jacob
[748] 1:28:54	air Abraham has moved he's moved from orkesh
[749] 1:28:59	to haran and then into Levant and he goes from being and
[750] 1:29:08	Amorite into being 11 teen at least in geography now
[751] 1:29:14	in the case of Jacob Jacob kind of does a little bit of the reverse
[752] 1:29:20	you know he starts off as 11 teen and then he actually spends some time in
[753] 1:29:26	a ROM where he's serving Laban
[754] 1:29:31	okay you know he spends a good time as laban's servant to get his wives
[755] 1:29:40	so the idea of Jacob as a Wandering aramin makes sense now there is there is
[756] 1:29:48	some retrojection here by the time
[757] 1:29:53	Deuteronomy is written the matani Empire has fallen apart
[758] 1:29:59	so we're already at the period of time when this is being written the whole
[759] 1:30:04	area of the matani Empire has become aramean
[760] 1:30:09	basically the remnants of uh with the Israelites we call and the Egyptians
[761] 1:30:18	basically the the kingdom of RAM or at least at this point the fractured
[762] 1:30:23	states of Iran
[763] 1:30:30	so anyway uh so it's it's more of a retrojection
[764] 1:30:35	here than it is a and it's a retrojection and a geographic
[765] 1:30:41	identifier and there's more than one type of anachronism too so we've got to keep
[766] 1:30:46	that in mind not all anachronisms are errors in fact
[767] 1:30:52	what we're going to do for the Monday video is we're actually going to talk about anachronisms in which case we're going to talk about
[768] 1:30:58	redactions retrojections and all that stuff so we're going to get into those sort of text and even we're going to even talk
[769] 1:31:05	about apparent anachronisms as well so anyway I want to thank you very much for the
[770] 1:31:11	Super Chat I hope that helped and um it's it's definitely more of a
[771] 1:31:16	retrojection and a geographical identifier
[772] 1:31:24	okay our next Super Chat here is from
[773] 1:31:30	Jonathan from not for 9.99 thank you very much for the Super Chat
[774] 1:31:35	not a super specific question but can you go into some detail about the current state of the minimalist Maximus
[775] 1:31:42	debates in Academia beyond the major highlights like Jericho and hot sword oh sure
[776] 1:31:54	that the minimalist and maximalist debate was really far apart
[777] 1:32:01	okay and it really centered the sort of the flash point
[778] 1:32:08	debate here was over the existence of the davidic Kingdom did King David exist did Solomon exist
[779] 1:32:15	what was the expanse of the kingdoms okay now
[780] 1:32:21	over time that debate has become more narrowed
[781] 1:32:28	maximalism has become the pendulum song towards minimalism and
[782] 1:32:34	likewise minimalism has swung more towards maximalism and you've got a huge amount
[783] 1:32:39	of gray in the middle now you do have say Scholars like me who
[784] 1:32:46	tend to be more on the Maximus Spectrum likewise you have skulls like
[785] 1:32:52	Finkelstein that are very much more minimalist now that debate has shifted now most
[786] 1:33:00	almost all Scholars now accept that the that King David existed
[787] 1:33:07	so that that debate has been sort of put to rest
[788] 1:33:15	that debate's been put to rest
[789] 1:33:22	so anyway um we're now more or less debating over other issues
[790] 1:33:29	the debate is moreover stuff like did Moses exist
[791] 1:33:34	was there an exodus what was the scope of The Exodus what was the scope of the
[792] 1:33:40	biblical davidic Kingdom what was the influence of say Solomon's
[793] 1:33:48	kingdom so we're more at this point debating over the fine points
[794] 1:33:56	rather than sort of the big big bullet points
[795] 1:34:02	so at that point I think there's
[796] 1:34:09	um a lot of issues here that are
[797] 1:34:15	the the current state is a lot more over
[798] 1:34:20	um over what is the meaning of what we're debating then say over existence or
[799] 1:34:28	non-existence with the exception of probably Moses so anyway that's sort of the current
[800] 1:34:34	state of the debate again is this a huge spectrum of gray in the middle it may polarize it may not we don't know
[801] 1:34:41	yet and there's still a lot more that's going on about this so anyway thank you
[802] 1:34:46	very much for that super chat I hope that helped we tried to flesh this out in a little more detail to let you know
[803] 1:34:52	state of the debate thank you very much the Super Chat very much appreciated
[804] 1:35:27	yeah why not all right
[805] 1:35:34	all right so let's go on to the next Super Chat here
[806] 1:35:43	have you right clicked
[807] 1:35:50	all right the next Super Chat here is from Asom we're from 199. thank you very much for the Super Chat
[808] 1:35:56	favorite egyptologist for real this time count kitchen that's my favorite egyptologist
[809] 1:36:04	um spent three years as his um research assistant love the band
[810] 1:36:09	uh good friend excellent scholar
[811] 1:36:16	I learned everything I know about epigraphy from him I learned everything I know from chronology from him
[812] 1:36:23	so uh plus he told a lot of great stories about World War II
[813] 1:36:28	fabulous stories uh oh yeah is his his libraries are
[814] 1:36:35	phenomenal too just just really interesting really
[815] 1:36:40	interesting guy you know really he lived it he's lived a interesting interesting
[816] 1:36:45	life [Laughter]
[817] 1:36:52	why am I not surprised says Addison well you didn't ask a provocative question
[818] 1:36:58	there um
[819] 1:37:10	so uh yeah that's so that's that's sort of my my pick here
[820] 1:37:17	that's my favorite egyptologist what can I say uh not a not a terribly surprising
[821] 1:37:22	answer but hey he's a cool guy all right next Super Chat here
[822] 1:37:32	is from Billy ningan again for ten dollars thank you very much for the Super Chat uh where was the idea of seventh seventh
[823] 1:37:41	century Egyptian context of The Exodus from is from the documentary hypothesis
[824] 1:37:47	essentially slavery in Egypt in the 7th Century tend to be domestic and small scale doesn't
[825] 1:37:53	affect with fit with foreign slavery in the Bible God blessed okay there's another uh place where it comes from two
[826] 1:38:01	uh which is from the excavations of Jack Holliday nah what happened is that Jack Hall of
[827] 1:38:08	day excavated uh telemscuda which he had identified as pithome now
[828] 1:38:16	there is a there is an inscription at telemaskuta that identifies the site as
[829] 1:38:21	pithome and what happened was holiday excavates Python and he digs and
[830] 1:38:29	he finds nothing older there than the 7th Century BC and then holiday declares ah well did
[831] 1:38:38	Tom can't be any older than the 7th century therefore the biblical accounts must
[832] 1:38:45	have been no earlier than the 7th Century BC
[833] 1:38:52	well [Laughter]
[834] 1:38:57	um he's operating from an absence of evidence argument here
[835] 1:39:02	we don't find anything older than 7th Century at telemaskuta tell him a
[836] 1:39:08	scooter is pith Thome therefore the biblical accounts can't be any older than the 7th century
[837] 1:39:16	bad reasoning Jack holiday you know
[838] 1:39:24	this is this has tripped up so many many uh archaeologists and uh historians it's
[839] 1:39:30	not even funny not even funny because the Czech concession at uh
[840] 1:39:39	teletubba found evidence that teletubba was also
[841] 1:39:44	pithome and dates to the ramside period
[842] 1:39:51	13th century oops
[843] 1:39:56	now we have two sites that are pithome telemaskuta
[844] 1:40:01	and tele rutaba and in all likelihood the original
[845] 1:40:08	is teletaba and then it moves like many cities do
[846] 1:40:14	you know this this happens frequently in the ancient Aries where you know a site
[847] 1:40:19	you know is has comes under a certain name it's a important site and then it
[848] 1:40:26	just picks up a new moves to a new location McDonald did this no hatsor probably did this
[849] 1:40:36	so that's where this idea comes from it comes from Jack Holliday
[850] 1:40:42	and it was widely it is widely accepted and in fact you still hear this argument being used
[851] 1:40:50	even though we now have evidence to the contrary still hear it
[852] 1:40:56	because in many ways the wheels of skepticism are slow to turn
[853] 1:41:05	so anyway that's where it comes from I hope that helps thank you very much for the Super Chat very much appreciated
[854] 1:41:17	okay Courtney Thompson for five dollars thank you very much for the Super Chat
[855] 1:41:22	what is the best explanation for the death of the Mummy of Ramses II was
[856] 1:41:28	there sea salt found in his mummy severe arthritis gum mouth infection ta-da okay the best explanation for the death of
[857] 1:41:36	Romans II is old age um the dudes in his 90s man
[858] 1:41:43	I mean uh there was no sea salt found on the mummy others found made nature on okay now
[859] 1:41:49	Natron is not sea salt but all mummies have been treated with Natron
[860] 1:41:55	okay so you're going to find Natron on every mummy that ever existed because that's how they desiccated the
[861] 1:42:00	corpse but there's no sea salt uh there's no sand in the nostrils or in
[862] 1:42:07	the mouth which is what would happen if they had if uh Ramses II had drowned in
[863] 1:42:14	say any situation especially one that involved turbulence of the water
[864] 1:42:20	uh he did have severe arthritis of course at the age of 96 ish
[865] 1:42:28	I mean I mean he he's he's in his late 90s when he died
[866] 1:42:33	he is not look this guy this guy's not writing chariots in his old age he's
[867] 1:42:40	uh he dies around um was it uh
[868] 1:42:46	12 22 BC is by I think was his date of death
[869] 1:42:52	I mean I mean he's he's old I mean really really old he's not riding chariots
[870] 1:42:58	anymore he probably hasn't been writing cherries at this point for 30 years
[871] 1:43:05	all right he's he's had his headset festivals over and over and over and
[872] 1:43:10	over again
[873] 1:43:17	yeah I think I think I think his last have said festivals probably took a long
[874] 1:43:23	time to complete I mean yeah he he was really advanced in
[875] 1:43:30	years and he had all the problems of advanced age so he would have had he had some uh
[876] 1:43:38	coronary issues he had a I mean incredibly Advanced arthritis incredibly
[877] 1:43:44	Advanced arthritis um he probably would have had some uh
[878] 1:43:50	Dental issues particularly with uh uh particular Dental caries
[879] 1:43:55	um but yeah there's no evidence that he drowned none at all in fact all the evidence points to the
[880] 1:44:01	contrary that he just died of old age so that's the best explanation for the
[881] 1:44:07	death of romances II is the ticker just gave out
[882] 1:44:15	you know that just did so anyway I want to thank you for that Super Chat we do get that question
[883] 1:44:21	sometimes but it's as really the the guy was the guy was old man he was just old
[884] 1:44:28	and just that seems to complications resulting from old age
[885] 1:44:33	so anyway everyone thank you for that Super Chat very much appreciate it and I hope that helped
[886] 1:44:48	all right the next one here is from jackware for 4.99 thank you for the Super Chat
[887] 1:44:53	how much did you know about the Bible before getting your first Bible related to degree
[888] 1:45:00	oh interesting question
[889] 1:45:06	um we were actually um my producer and I were actually talking about this earlier in the day
[890] 1:45:14	um one of the things we were talking about uh was you know
[891] 1:45:22	what did we know prior about the Bible prior to going and
[892] 1:45:28	getting a seminary education and what we could sort of discussed was
[893] 1:45:34	the fact that compared to basically
[894] 1:45:40	other you know other Christians and other pastors even we actually knew a
[895] 1:45:46	fair bit okay we were probably in fact one of the things that sort of
[896] 1:45:53	made me decide to go to Seminary was I was actually in a membership a
[897] 1:45:59	meeting for membership in a Lutheran Church Missouri Senate um congregation
[898] 1:46:04	and the person that was interviewing us for membership said to me you know
[899] 1:46:11	you know so much about the Bible why aren't you a pastor
[900] 1:46:16	and well it was just like first of all I mean I'd never considered it
[901] 1:46:21	second of all I was a still a computer tech and you know frankly I had a very very
[902] 1:46:29	lucrative career as a computer systems analyst so for me it was just like okay
[903] 1:46:35	uh I have a career already why would I want another so you know
[904] 1:46:41	we were very well studied
[905] 1:46:47	um I had I'd already read extensively into things like the church fathers
[906] 1:46:52	I had some I had already known Hebrew um I already could read Hebrew
[907] 1:46:59	before getting my first Bible related degree and that's because I actually took
[908] 1:47:05	Hebrew in my undergrad okay so I was already I was already
[909] 1:47:12	I could already read Hebrew um I couldn't read Greek I didn't know Greek before my first Bible related
[910] 1:47:18	degree but but I already could read Hebrew
[911] 1:47:25	so I already knew a fair bit about the Old Testament
[912] 1:47:32	I was also really into apologetics now I'm not into apologetics now for from that much I'm I now consider myself
[913] 1:47:39	more of an educator than an apologist but you know I was into a politics
[914] 1:47:45	especially counter cult Ministries I had done some volunteer work in countercult ministries and
[915] 1:47:51	um you know had done that for a while so I did know a lot and I was
[916] 1:47:57	um very into the Bible and I mean I've always been an avid Bible reader
[917] 1:48:03	so um my producer actually had more before I
[918] 1:48:10	had gotten into got my first Bible related degree my
[919] 1:48:16	producer had already had her first Bible related degree in a systematic theology
[920] 1:48:22	so you know she was actually in some ways a little ahead of me on this
[921] 1:48:29	so um yeah I actually knew a fair amount but I'll say this too in the six years I spent at Seminary
[922] 1:48:37	I learned more on that six years than in the previous 20.
[923] 1:48:43	um it sort of just put a put put my learning on say
[924] 1:48:50	hi in a high speed mode really I wouldn't be the the the
[925] 1:48:56	scholar and um teacher I am today without Seminary
[926] 1:49:04	I owe Seminary a huge debt
[927] 1:49:11	um again without that six years I would have been I could not make up in
[928] 1:49:19	that six years if I had spent another 20 years in self-study
[929] 1:49:25	yeah and my producer just said you don't know what you don't know and that's what it comes down to these you don't know what you don't know
[930] 1:49:33	Seminary will show you what you don't know and in my case it turned out to be a lot
[931] 1:49:40	an awful lot
[932] 1:49:45	yes thank you
[933] 1:49:53	my time stamp here and then I'll take that
[934] 1:50:01	like you're not that old Folker yes I am I am
[935] 1:50:08	uh I should probably ask you how old do you think I am before
[936] 1:50:13	[Laughter] yeah I'm I'm I'm I'm I'm probably older
[937] 1:50:21	than you think I am the channel upper 32 oh bless your heart
[938] 1:50:28	[Laughter]
[939] 1:50:33	oh you're not ancient Egypt in the Bible Slammer [Laughter]
[940] 1:50:47	Slammer you know you're not ancient Egyptian in the Bible well
[941] 1:50:52	I'm old yeah not historical lead to ancient
[942] 1:50:57	Egypt but um
[943] 1:51:03	and we've got some guesses here alaiko is setting 44.
[944] 1:51:08	uh dark blade is guessing 53
[945] 1:51:17	let me explain says 57 Christian Mao is 50s
[946] 1:51:23	Jack Ray 42 of course a proper number well yeah that's a very uh
[947] 1:51:28	that's a very interesting number we got a range of guesses we got a range
[948] 1:51:35	of guesses here hmm animal sounds
[949] 1:51:43	[Laughter] folks he's not as old as the pyramids
[950] 1:51:48	themselves unless I'm a Nephilim maybe I'm a Nephilim who knows
[951] 1:52:02	yeah if I'm a Nephilim you know you never know you know
[952] 1:52:07	I could be one of those Elder uh Elder nature who knows could be
[953] 1:52:14	[Laughter] does he have six fingers
[954] 1:52:21	I don't think it's a requirement for for Nephilim to have six fingers but you never know
[955] 1:52:28	not tall enough Slammer are you saying I'm short
[956] 1:52:35	[Laughter]
