[0] 0:00	[Music] foreign
[470] 55:15	Anatolia which is modern in turkey and then they just sort of moved down the coast and they inhabit the coastal plain
[471] 55:22	of Canaan and they try to make their way into the Sinai and that's where they
[472] 55:27	stopped so when I I hope that answers your question thank you very much for that interesting follow-up I hope that helped
[473] 55:36	okay
[474] 55:41	get back to where we were here wow that's
[475] 56:01	okay let's scroll down the next one here
[476] 56:08	and Jack Ray for five dollars thank you much for the Super Chat sponsor another Bonbon
[477] 56:14	question
[478] 56:19	okay yeah I I I'm keeping track of the time stamps here
[479] 56:25	because I know we got a lot of them tonight so I'm keeping track of time steps as we
[480] 56:30	go okay
[481] 56:37	let's find another bon bon question
[482] 56:45	okay I'll take this one from Bonbon uh why do some Scholars plays Exodus during
[483] 56:51	the reign of Ramses the Third uh I know this is for example
[484] 56:56	um Montford B talk does this he will place The Exodus in the reign of romsis III now he's going actually not
[485] 57:05	on the egyptological evidence here he's actually going on to the Hebrew evidence
[486] 57:11	which is he likes to ascribe a late date rendering writing of the uh of the
[487] 57:18	pentateuch so for him the development of the pentateuch really is what's guiding his
[488] 57:25	view here on a later Exodus date another one that does this is Gary
[489] 57:32	renzberg he also does this and pretty much for the same reasons they're they're holding that the the
[490] 57:39	pentateuch itself um you know Moses lived around 1100 in
[491] 57:46	their View so 1200 to 1100 so for them they're
[492] 57:51	going to put this in the reign of romsis III okay so that's that's sort of the
[493] 57:58	justification for this so 1200 BC that's where they're going to slot them and again it's based upon the writing of
[494] 58:04	the development of the Hebrew language okay now I got some textual problems with
[495] 58:10	this playing out one the monetta Stila really seems to
[496] 58:17	prove that the Israelites were in Israel by around 1270.
[497] 58:22	I I don't think there's any way around this um I know there was a god there was a there was a guy that I had an ongoing
[498] 58:29	email dialogue with who published in ETS Jets who basically try to make this case as
[499] 58:35	well following after renzberg and you know he tried to make the state
[500] 58:41	try to make the claim that the Israelites in the menethius dealer were still in Egypt
[501] 58:47	when he wrote that a Stila and I had to point out to him that no Egyptian king does a poetic
[502] 58:55	um um uh sorry um
[503] 59:01	epilogue uh celebrating the conquest of people
[504] 59:07	inside his own territory okay Kings didn't do that there were some other issues too with
[505] 59:13	that article as well the other thing is I think there's problems archaeologically as well we do
[506] 59:19	have well-established Israelite settlements that are unmistakably Israelite Satellites by 1150.
[507] 59:27	so you know you're really going from sort of you're
[508] 59:32	cutting that really close that Conquest narrative so
[509] 59:37	you're already in Iron Age uh one at that point and I think the destructions that we
[510] 59:43	find it like for example the most likely position for a destruction of say
[511] 59:48	Jericho is going to be late bronze to be
[512] 59:53	so um again it's mostly based upon say
[513] 59:59	scholarly theories that they come down on this Theory not by say the
[514] 1:00:04	archaeological evidence itself so anyway thank you for that question and thank you Jack Ray for sponsoring
[515] 1:00:10	that question
[516] 1:00:17	okay and then we got another one from Jack Ray for fabulous thank you very
[517] 1:00:23	much for the Super Chat sponsor any question okey-doke
[518] 1:00:28	let's see
[519] 1:00:37	okay um I'll take this one from Boomer
[520] 1:00:43	and Boomer asks any thoughts on Genesis 4 26 sure let's bring up 426 and read
[521] 1:00:49	the text Genesis four
[522] 1:00:56	five six
[523] 1:01:02	I'll bring up the Bible here and we'll read that in a moment uh do you think that God which name was
[524] 1:01:10	worshiped in other cultures aside from the Patriarchs and Hebrews okay
[525] 1:01:16	and 26 says and said and to Seth to him
[526] 1:01:22	also his son was born and he called his name enosh then men began to call upon the name of
[527] 1:01:28	the Lord okay now
[528] 1:01:35	one of the things we have to understand about Genesis that we really need to keep in mind
[529] 1:01:42	is it's a document meant to
[530] 1:01:47	to make the mixed multitude of Israelites a cohesive whole
[531] 1:01:52	it's it's a kind of anti-mith when Moses comes out of Egypt with the
[532] 1:01:58	mixed multitude you've got a dozen different cultures a dozen different creation myths a dozen different views
[533] 1:02:04	of God Moses has got to take this mixed rabble
[534] 1:02:10	and turn them into one cohesive people and the best way to do that is to write
[535] 1:02:16	a history for them so some of this is retrojective writing
[536] 1:02:22	in fact the Book of Genesis is full of retrojective writing so what we have in this case is
[537] 1:02:30	that this is this is a retrojective writing so it's not necessarily
[538] 1:02:35	literally saying that men were calling on the name of Yahweh but they were calling to God
[539] 1:02:41	this is the first point where they were calling to God so that's what's supposed to be supposed
[540] 1:02:48	to gather here that almost immediately after the death of the first human
[541] 1:02:55	okay you know after the death of Abel and his replacement
[542] 1:03:02	Men start calling on on God for help and that's what it's
[543] 1:03:08	supposed to tell you here it's not supposed to tell you that they knew the name Yahweh literally
[544] 1:03:15	so that's that's what you have to take away from the text now on the other hand
[545] 1:03:21	the I believe there were some cultures that did
[546] 1:03:26	um worship Yahweh besides the Patriarchs and the Patriarchs are going to not call
[547] 1:03:33	them Yahweh they're going to call them Elian or El Shaddai but it does seem that the midianites
[548] 1:03:39	call uh worshiped Yahweh possibly even the [ __ ]
[549] 1:03:45	so there's some there's some actual possibility that say more than one culture was worshiping Yahweh or at
[550] 1:03:51	least his um his other by him by his other names at the time
[551] 1:03:58	even for example the jebusites might have been worshiping the God as El Shaddai like for example
[552] 1:04:06	Melchizedek he is the priest that was called the priest of God
[553] 1:04:12	and he is worshiping El Shaddai or sorry El Elion
[554] 1:04:18	so anyway I think that there were other cultures that were um worshiping
[555] 1:04:25	um the god of the Bible they're just most of them are probably going to be located in the southern
[556] 1:04:30	Levant so anyway I hope that answered your question uh thank you very much for the
[557] 1:04:36	question and thank you for Jack Ray for the sponsorship
[558] 1:04:43	okay our next Super Chat tonight is from cohealthful
[559] 1:04:49	uh for 9.99 thank you very much for the Super Chat what Egyptian archaeological dig
[560] 1:04:55	interests you the most right now and why what biblically LinkedIn interests you
[561] 1:05:01	the most presently and why oh
[562] 1:05:06	two great questions um
[563] 1:05:12	the the dig at uh python is producing some interesting stuff
[564] 1:05:20	um we got our first um our first basically inscription from hot
[565] 1:05:25	bread at that piston dig so that was really interesting there's all sorts of
[566] 1:05:31	interesting stuff coming out of the Wadi tomb a lot so that's really really interesting and
[567] 1:05:36	really fascinating so there's a lot of good stuff coming out of there
[568] 1:05:43	um I think once they explore the more southern area of what would have been
[569] 1:05:48	the palooziac um Estuary we're going to find some interesting stuff there too
[570] 1:05:55	um and pithom is biblically linked to um
[571] 1:06:01	to say Exodus chapters one and number 33.
[572] 1:06:07	so yeah there's some some fascinating stuff there
[573] 1:06:13	um there's still a lot of good ongoing excavations in Egypt
[574] 1:06:20	um heliopolis has a good ongoing excavation right now I'd like to see a lot more stuff come out of that
[575] 1:06:27	um and that's also biblically linked because we see that referenced in
[576] 1:06:33	um in Genesis to asanath uh daughter of
[577] 1:06:38	the priest of on which is heliopolis
[578] 1:06:44	so anything that can round out our view of what Biblical culture was like
[579] 1:06:50	what Egyptian culture was like that's always going to be a great great question a great great dig
[580] 1:06:58	um anything that can fill our understanding in as to the backgrounds is
[581] 1:07:03	going to be wonderful gonna be absolutely wonderful so those are sort of my favorite Digs at
[582] 1:07:10	the moment um it'd be still nice to see them find the scriptorium at hot store that would
[583] 1:07:17	still be just I mean and this the hotstar is also an ongoing dig so I'd love to see scriptorium come out
[584] 1:07:24	of there um that would be that would be just oh amazing amazing if we could find that
[585] 1:07:30	one so anyway uh thank you very much for the Super
[586] 1:07:35	Chat very much appreciated and that's sort of my opinion on what I think is really looking promising at the moment
[587] 1:07:47	awesome we're for 4.99 thank you very much for the Super Chat
[588] 1:07:52	an Addison question finally describe your most controversial
[589] 1:07:58	theological position in the most careless provocative way possible all right
[590] 1:08:05	[Laughter] and now the next Bonbon question I'm
[591] 1:08:10	just joking um the most controversial position I have is the date of The Exodus bar none
[592] 1:08:17	uh and the most careless way was just opening my mouth about it seriously
[593] 1:08:28	[Laughter] yeah just saying anything at all I mean
[594] 1:08:34	a lot of other theologians just kept quiet about that and you know this is this this has lost
[595] 1:08:40	me jobs this has lost me jobs this has lost me teaching positions
[596] 1:08:46	so I mean I went to one interview once and they asked me about the daily Exodus
[597] 1:08:52	and I told them that was the only question they asked they said thank you for the interview we won't be pursuing
[598] 1:08:57	your application
[599] 1:09:03	that is controversial enough to get you
[600] 1:09:09	um blacklisted okay blacklisted
[601] 1:09:14	so uh and I thank you very much for the Super Chat very much appreciated but uh
[602] 1:09:19	yeah yeah it's it's that controversial and actually I did a whole video on why
[603] 1:09:25	this is so controversial so anyway thank you very much to the Super Chat very much appreciated
[604] 1:09:39	okay the next one is from Eric Ziegler for ten dollars thank you much for the Super Chat
[605] 1:09:45	hey Dr Falk when the Israelites left Egypt would they have used the Egyptian
[606] 1:09:51	calendar the Hebrew calendar is based on Babylonian with these differences make
[607] 1:09:57	biblical dates harder to pinpoint um okay let's correct one thing here uh the
[608] 1:10:03	Hebrew calendar the later Hebrew calendar is based upon the Babylonian calendar
[609] 1:10:09	the early Hebrew calendar was based upon the Canaanite calendar like the desert calendar
[610] 1:10:15	they're different the Hebrew calendar the later Hebrew calendar from Mesopotamia
[611] 1:10:22	is a lunar solar calendar that has intercalation
[612] 1:10:27	the early Israelite calendar did not have intercalation so Seasons would
[613] 1:10:33	rotate through the calendar uh we don't know why they chose that
[614] 1:10:38	calendar the canine calendar over say the Egyptian calendar uh I think part of it was that in many
[615] 1:10:44	respects the Egyptian calendar was tied to the rise and fall of the inundation of the Nile
[616] 1:10:50	Israel didn't have a big river to to Peg your Seasons By
[617] 1:10:58	so it probably did not so much matter what calendar they used in Canon because
[618] 1:11:06	of the steadiness of the climate basically the the climate is very temperate
[619] 1:11:12	no matter what season you're in and it was probably more important for
[620] 1:11:18	the early Israelites to have trading relations and be able to write contracts
[621] 1:11:23	with the the various Canaanite Neighbors so knowing that
[622] 1:11:30	it's very very likely that they've just picked up the canine calendar for pragmatic reasons not so much because it
[623] 1:11:36	was the best calendar so anyway that's the best we have on this but it does seem even from say the
[624] 1:11:43	early books of the Bible that they were had a strong preference towards the guesser or Canaanite calendar
[625] 1:11:50	um and they just didn't use the Egyptian calendar they were aware of it they were certainly aware of it in fact they
[626] 1:11:56	patterned their 30-day month their civil month after the Egyptian calendar
[627] 1:12:02	they just didn't keep the 300 and basically the 12 civil months plus five
[628] 1:12:07	epigominal days of course they may have excluded the epigram in all days too
[629] 1:12:12	because of their ties to religious festivals
[630] 1:12:17	the other matter is that they had a lunar lunar month
[631] 1:12:22	and observational lunar month and a civil lunar month
[632] 1:12:27	so they actually had two months different types of months this and it seems that the days that they
[633] 1:12:34	used for most official um uh discourse or documents seem to rely
[634] 1:12:42	on the observational lunar month this led to a calendar a year that varied
[635] 1:12:47	and was roughly 354 days so this can make things a little
[636] 1:12:53	difficult uh to pinpoint dates sometimes especially if you're dealing with long stretches of time
[637] 1:12:59	so anyway thank you very much for the uh Super Chat very much appreciate and I hope that helps I should also add two
[638] 1:13:06	that the Israelites changed their calendar several times they don't just keep there
[639] 1:13:13	are times they use the Egyptian calendar like when they're under control of Egyptian hegemony it's at that time
[640] 1:13:19	they'll use the Egyptian calendar when they're under Mesopotamian hegemony they'll use the Babylonian calendar
[641] 1:13:25	or the Mesopotamian calendar when they're independent they'll use the gazer calendar
[642] 1:13:30	and they'll flip-flop between the various calendars depending on who's in charge so the use of calendars here is as much
[643] 1:13:37	political as anything else so anyway thank you very much for the Super Chat very much appreciated
[644] 1:13:51	okay
[645] 1:14:06	uh John Nichols for 4.99 a non-super chat question well thank you very much for the uh for the Super Chat very much
[646] 1:14:13	appreciated and I think we'll take uh telethas
[647] 1:14:23	and she asks how does the evidence suggest that Akhenaten died we have no idea
[648] 1:14:30	we don't know uh we have no record of uh we know how
[649] 1:14:35	long he lived we don't know how he died there's he wasn't a particularly young man when
[650] 1:14:41	he came to the throne um he was probably in his 20s but he
[651] 1:14:47	wasn't like super young and he reigned for about 15 years 15 17
[652] 1:14:53	years roughly but we don't actually have any idea how he died he probably died quite suddenly
[653] 1:15:01	because it does seem that there was some awkwardness in the transition so
[654] 1:15:07	it it looks almost like it was maybe you know sudden death maybe a heart attack
[655] 1:15:12	who knows we're not really sure but it was pretty fast because uh the
[656] 1:15:19	the transition between power was it was smooth it was smooth I mean there was a
[657] 1:15:24	successor uh simankare was was definitely a a point to be a successor
[658] 1:15:30	there was no Insurrection during the Uranus and call Ray it was a
[659] 1:15:35	peaceful transition but it does seem to have been something that happened very suddenly and one of the reasons we think it
[660] 1:15:41	happened suddenly too was a lot of the stuff from King's Tut's tomb was actually
[661] 1:15:48	unfinished items from the burial but it was probably the burial of King Akhenaten
[662] 1:15:56	so what it looks like happened is Akhenaten planned this elaborate burial
[663] 1:16:01	I mean uh I mean uh incredibly elaborate uh burial uh
[664] 1:16:07	he did make a tune for himself adamarna so akhenata made himself a two metamarna
[665] 1:16:14	and seems to have I mean we do have some coffins
[666] 1:16:19	from other kings you know believe it or not they were mostly stripped of gold but we got a
[667] 1:16:25	good idea of how they were made you know they weren't pure gold most of the king's coffins had a wood
[668] 1:16:30	base and they were covered with gold foil and gemstones okay
[669] 1:16:36	but Akhenaten plan for himself solid gold coffins you know
[670] 1:16:42	I mean he went overboard and what it looks like happened was he
[671] 1:16:48	died before those aerial preparations were complete so it does seem to be a case of sudden
[672] 1:16:54	death and then after that smencare did not finish his coffin
[673] 1:17:00	and it had to be buried and Tutankhamun essentially just inherited
[674] 1:17:06	uh the unfinished Mortuary project of avakanatan and had
[675] 1:17:11	10 years to finish it so anyway thank you very much for the question and thanks to Josh Nichols for
[676] 1:17:17	sponsoring that question uh yeah Rod for 441 thank you very much
[677] 1:17:24	for the super chat questions are the reward and so is this God bless well thank you very much and God bless you
[678] 1:17:29	too we do appreciate the support uh we appreciate the prayers and uh you know
[679] 1:17:36	the super chats keep food on our table so we are and frankly the more Super chats we get uh the sooner I can save up
[680] 1:17:44	to do this full time so we thank everyone who supported this Channel and
[681] 1:17:49	we're so very appreciative thank you so very much
[682] 1:18:04	okay Addison where for 4.99 thank you for the Super Chat
[683] 1:18:10	are you really going are you going to ETS this year after seeing this year's lineup I'm
[684] 1:18:17	really thinking about going yes I'm going so
[685] 1:18:22	yeah this year I'm going to ETS so anyway uh there's a chance we could bump into each
[686] 1:18:29	other there so anyway thank you very much for the Super Chat very very much appreciated
[687] 1:18:42	uh JP for two dollars thank you for the Super Chat do you see any Jewish roots to the
[688] 1:18:48	sacraments uh yes there are Jewish roots to the sacraments I mean it's based on the Passover meal
[689] 1:18:55	you know the the um the bread and the wine you know it's the unleavened I mean it
[690] 1:19:02	comes sacraments come right out of that that Passover uh last meal
[691] 1:19:09	you know the last meal of Jesus Christ you know where they're you know they're breaking the bread you know this is my
[692] 1:19:15	body which is broken for you do this in remembrance of me you know that is that is Christ putting
[693] 1:19:22	him inserting himself as the Lamb of God of the Passover
[694] 1:19:28	and this is my body which is shed for you drink this in remembrance of me
[695] 1:19:33	again that's that's the remembrance cup of the Passover
[696] 1:19:40	so yes there's absolutely Jewish roots to the the at least the
[697] 1:19:45	sacrament of of of communion there's also
[698] 1:19:50	um there's also Jewish roots to the sacrament of well as baptism lots of them
[699] 1:19:57	um it was actually the way say baptism developed it was part of What's called
[700] 1:20:03	the McVeigh the ritual bathing that that uh Israelites did before they went up
[701] 1:20:09	into the temple okay and uh in the beginning this was a
[702] 1:20:18	um this became say an extra custom that was added on you you get into say the second temple period
[703] 1:20:25	you had to there was a lot of people converts that were coming into Judaism
[704] 1:20:30	so they needed a sacrament to initiate not men women this was a
[705] 1:20:37	problem for women you know for to be initiated in as an Israelite men had to go through
[706] 1:20:42	circumcision okay regardless of age case of women you couldn't do that
[707] 1:20:49	so what they did was they took the McVeigh and created a ritual bath for women
[708] 1:20:55	and that's how women were initiated into Israelite culture and this was this happened during the
[709] 1:21:02	second temple period well later on you then had John the Baptist
[710] 1:21:09	doing the same thing now he's basically saying okay he's taking that that ritual that that
[711] 1:21:15	combined Jewish meaning of say the racial bathing of the priests and the
[712] 1:21:21	initiation of women into Israelite culture and basically uh mashing them
[713] 1:21:27	together and saying hey this is the initiation into the New Covenant
[714] 1:21:33	so this is definitely something that has
[715] 1:21:39	Jewish roots I mean there's no question the sacraments have this
[716] 1:21:53	Moses
[717] 1:21:58	um okay which one is okay I see it okay take it at the bottom here
[718] 1:22:05	uh follow-up question here from Mr Richard B.o.B is it true some second temple Jews
[719] 1:22:10	believe that when they ate the Passover they were eating the same as Moses and everyone else
[720] 1:22:15	I don't see that in the text but again I'm not an expert on second temple Jewish literature
[721] 1:22:23	um I don't see a sort of a I don't know I
[722] 1:22:29	a sort of transubstantiation of sacrament
[723] 1:22:35	um in the Jewish literature it's it's possible but I I'm not I'm not as familiar on second type of
[724] 1:22:41	literature as I am on say late bronze literature so I'd have to probably say I don't know
[725] 1:22:47	for sure I haven't seen it though myself okay so interesting question but we need to
[726] 1:22:55	some talk to someone who's really an expert on second temple Judaism to get a good good authoritative answer here so
[727] 1:23:01	anyway thank you for the question and I'm gonna have to give this one mostly a pass
[728] 1:23:13	okay
[729] 1:23:27	getting back to where I was very active live stream tonight
[730] 1:23:34	really really active live stream tonight wow um
[731] 1:23:44	we are going to try to get through most of these okay so we'll do our best uh
[732] 1:23:53	okay
[733] 1:24:03	all right so thank you JP for that Super Chat we really appreciate it
[734] 1:24:08	next Super Chat here
[735] 1:24:18	[Laughter] yeah about it
[736] 1:24:28	all right uh Jack Ray for five dollars thank you very much for the Super Chat
[737] 1:24:34	yeah we're only in uh at the 8 30 mark
[738] 1:24:41	okay uh
[739] 1:24:50	I'll take this from a bonbon question how much autonomy did Egyptian scribes have in their work in the sense of being
[740] 1:24:56	able to write whatever they wanted did they have academic freedom or were they strictly writing what they were told uh
[741] 1:25:02	generally they did not have a lot of academic freedom uh they were essentially basically
[742] 1:25:08	[Music] they did piece work so they're doing making copies they're
[743] 1:25:15	making administrative documents they're calculating the amount of grain that was uh harvested they're taxing going on
[744] 1:25:23	doing tax assessments they're Clerks they're Clerks
[745] 1:25:28	um essentially in almost every respect an Egyptian scribe is a is a bureaucrat
[746] 1:25:34	he's a bureaucrat and he's a clerk you don't have a lot of academic freedom
[747] 1:25:39	when you were a bureaucrat you are serving the bureaucracy and that's what
[748] 1:25:45	scribes did so they would basically take down
[749] 1:25:51	letters for people they would copy say spells for temples
[750] 1:25:58	um they would do um what the king told them to write on Temple walls they would go on campaign with armies to
[751] 1:26:06	record how many people were killed you know and provide a report back to
[752] 1:26:12	the king though so they were just simply mostly administrators
[753] 1:26:19	so that's that's what they were we have records of some of them being used at say dear old Medina to record letters
[754] 1:26:24	for other people so you know we have that as well but they were they were essentially
[755] 1:26:29	clerks clerks and bureaucrats so they did what they were told for the
[756] 1:26:35	most part and what they were paid to do so anyway thank you very much for the Super Chat uh Jack Ray and thank you for
[757] 1:26:41	the question bon bon
[758] 1:26:47	okay Jack Ray uh another Super jab bon bon Super Chat okie dokie
[759] 1:27:02	I'll take this one from uh Batman again why did both Moses III did face only
[760] 1:27:07	have chatsu's public monuments but not destroy other things in private would he Target everything if he
[761] 1:27:14	generally resented her no not necessarily um some of these other things in private
[762] 1:27:19	like particular private tombs um we're sort of sacrosanct okay even if
[763] 1:27:27	you hated a guy you wouldn't go into someone's tomb and
[764] 1:27:33	hack out the image of Chef suit desecrated too uh just get back at her
[765] 1:27:40	Okay so a lot of this had to do with practicality
[766] 1:27:47	um basically what he was doing here was destroying her Public Image so
[767] 1:27:54	um that's really more his intent here so if it happened in private no one
[768] 1:28:00	would see it and it had very little impact of on her
[769] 1:28:05	reputation going forward or her um image in the afterlife
[770] 1:28:11	so there was really no reason to be that thorough and we find this even like for example
[771] 1:28:16	um in say the uh damitio Memorial desecrations of Akhenaten
[772] 1:28:24	you know his when Akhenaten desecrates the
[773] 1:28:30	ominous temples he's not being thorough he's hacking out the image of the god
[774] 1:28:36	he's hacking up the name of of almond Ray
[775] 1:28:41	but he's not getting rid of every instance it's not thorough in that sense it's
[776] 1:28:47	just representative so there was no need under that uh under
[777] 1:28:53	that belief to to get rid of every image so anyway
[778] 1:28:59	thank you very much for the super chat chat right I really appreciate it and thanks for the question
[779] 1:29:16	okay uh Jack Ray for five dollars thank you very much for the Super Chat sponsor
[780] 1:29:22	any question wow Jack Ray's going Full Tilt with the with the sponsors
[781] 1:29:28	tonight
[782] 1:29:35	okay I'll take this one from again uh uh talitha coomb
[783] 1:29:40	uh is Moses's cushite wife numbers 12 1 zebra or someone else it's someone else
[784] 1:29:47	uh zebra is a midianite uh the the wife in question here is a
[785] 1:29:52	cushite why were Moses and why were Miriam and
[786] 1:29:57	angry atmosis in connection with her numbers 12 1-2 and why was only Miriam
[787] 1:30:04	cursed numbers 10 to 16. okay this is
[788] 1:30:12	right there's a little bit of geopolitics happening here okay Regional politics
[789] 1:30:18	much of say the Good Will that Moses had in the Sinai was because of his marriage
[790] 1:30:28	to zipperah and zipper is a midianite she's not a cushite
[791] 1:30:35	so what's gonna happen here is they are Aaron and and Miriam
[792] 1:30:43	are angry they're angry at Moses for breaking this sort of Clan agreement
[793] 1:30:55	so this becomes more of a
[794] 1:31:00	bidding match over who has
[795] 1:31:06	who who is hearing God so they are challenging presumably
[796] 1:31:13	Moses got permission to marry this cushite from God
[797] 1:31:18	and they're contesting that they're not happy about this breaking Alliance they're contesting this
[798] 1:31:25	marriage because and they walk into the tent into the Tabernacle
[799] 1:31:31	and to assert that hey we listen to God too you're not
[800] 1:31:37	the only one who listens to God and so that's basically
[801] 1:31:45	um that's the numbers wrong book numbers okay said numbers
[802] 1:31:52	yeah okay numbers ten
[803] 1:31:58	that's the wrong Passage 12.
[804] 1:32:04	okay there it is okay so you notice in verse two okay verse
[805] 1:32:09	one then Miriam and Aaron spoke against Moses because the cushite woman whom he had married before he married a crochet
[806] 1:32:16	woman Okay so this is not a racist thing by the way
[807] 1:32:22	this is a clan Alliance this is a tribal Alliance thing and they said has the Lord indeed spoken
[808] 1:32:30	only through Moses has he not spoken through us as well
[809] 1:32:36	let's go to verse four and suddenly the Lord said to Moses and Aaron to Auntie Miriam you three jump out come out of
[810] 1:32:42	the tent of meaning and the three came out this is the reason she's actually struck
[811] 1:32:48	down with with Leprosy she went into the tent of meeting she was not allowed to go in the tent a meeting
[812] 1:32:54	this was for only only priests um and place where only men in those
[813] 1:33:01	days you know only priests were allowed to go into the Tabernacle
[814] 1:33:07	so she goes into the Tabernacle she is she's committed you know she's
[815] 1:33:12	she's doubted Moses's word here and she's basically violated one of the
[816] 1:33:19	precepts of Tabernacle ritual that's why she gets struck with leprosy
[817] 1:33:25	so that's sort of what's going on here
[818] 1:33:30	so anyway thank you very much to the question and I hope that helps um yeah this is a commonly confused
[819] 1:33:36	passage people will often think it's about her her
[820] 1:33:41	um skin color or her um race it has nothing to do with that this is about tribal Allegiance
[821] 1:33:48	um tribal covenants and basically who can speak for God on on behalf of God
[822] 1:33:54	I want to thank you for the question very much appreciated
[823] 1:34:08	okay another one from Jack Ray here for five five dollars thank you very much
[824] 1:34:13	for the Super Chat uh sponsor another question
[825] 1:34:21	okay bonbon's looking out here
[826] 1:34:26	find another Bonbon question
[827] 1:34:36	take this one here uh did ancient Egyptians have riots in Old Kingdom Middle Kingdom before the
[828] 1:34:41	first workers strike if so what would they write about uh where would they do this and if they
[829] 1:34:48	lived in villages mainly and government wouldn't see them okay um
[830] 1:34:53	we have no records of any riots taking place before the first workers strike in
[831] 1:35:00	Dynasty 20. that's the first instance we see of it now there could have been riots prior
[832] 1:35:06	especially with sequestered Villages when the supply of food stops and it's always over the supply of food that's
[833] 1:35:12	where riots take place is over food insecurity so if you know that you can kind of
[834] 1:35:18	figure out when right could have occurred but we don't have any record of any others prior to that so
[835] 1:35:27	anyway thank you very much for the Super Chat uh Jack Ray and thank you for the question bon bon
[836] 1:35:43	BC for five dollars thank you very much for the Super Chat thoughts on the prophecies against Tire
[837] 1:35:50	were they fulfilled even though they were not personally done by Nebuchadnezzar but by Alexander
[838] 1:35:57	um that's a good question
[839] 1:36:03	because it might have been actually done by Nebuchadnezzar
[840] 1:36:09	we've got two tablets that date to the time of Nebuchadnezzar
[841] 1:36:16	uh cuneiform tablets one mentions that they were getting equipped to go invade Tire
[842] 1:36:24	the second one talks about Tire as a Babylonian province
[843] 1:36:30	okay so there does seem to be some indication that Nebuchadnezzar actually did invade
[844] 1:36:38	break down the wall of tire and you know do his pillaging and normal Babylonian
[845] 1:36:45	stuff there so I do think there's actually strong evidence
[846] 1:36:51	for Nebuchadnezzar actually having fulfilled the prophecy now it also says
[847] 1:36:57	in the prophecy that many nations will rise up against Tire
[848] 1:37:02	so that's that's not um you know Alexander coming against Tire
[849] 1:37:09	would be part of that fulfillment so it is this isn't just a single
[850] 1:37:14	Invasion it's a series of invasions and it started by Nebuchadnezzar from all appearances
[851] 1:37:21	so I I hope that helped thank you very much for the Super Chat very much appreciate it
[852] 1:37:31	Jack Ray for five dollars again thank you very much for that Super Chat another Bonbon question
[853] 1:37:41	okay another Bonbon question
[854] 1:37:49	okay I'll take this one here uh why was there a democratization of things related to the afterlife during
[855] 1:37:56	the second intermediate period in Egypt as the Book of the Dead had become widespread not only for royalty but
[856] 1:38:01	courtiers and other officials as well actually the process of democratization
[857] 1:38:07	of things related to the afterlife happens long before then actually it's it starts at the end of
[858] 1:38:14	the Middle Kingdom this is when we start seeing uh Royals
[859] 1:38:19	and courtiers start building their own Master Buzz before that point before say Dynasty six
[860] 1:38:27	Master Buzz were something that Kings did King's big themselves masterbuzz
[861] 1:38:35	and then finally the first pyramids and courtiers would have themselves buried in shaft tombs around the pyramid
[862] 1:38:41	in Dynasty 6 the quarters and the Nobles start building
[863] 1:38:47	themselves massive us just like the kings of old
[864] 1:38:52	so there's a lot of democratization that happens at that point during the Middle Kingdom
[865] 1:38:59	we see um the coffin texts these are basically copies of the pyramid texts that were
[866] 1:39:06	written in the pyramids and placed upon coffins of the courtiers
[867] 1:39:12	that's another democratization we also see the institution of say both
[868] 1:39:17	bot and Ka hopping around the Middle Kingdom as well whereas prior to that it
[869] 1:39:22	was only believed that the king had a bar so we do see a progression of
[870] 1:39:31	democratization of things concerning the afterlife from essentially the end of the Old Kingdom all the way up until the
[871] 1:39:37	Roman period so anyway thank you very much for that question and thank you Jack Ray for sponsoring that question
[872] 1:39:50	okay Jack ready for five dollars thank you very much for the Super Chat sponsor any question okay any question
[873] 1:39:57	who's got a question
[874] 1:40:10	let me see if I can find one that's interesting
[875] 1:40:31	hmm
[876] 1:40:48	I want to take a non-bon bon one here though because
[877] 1:40:54	all right I'll take this loose sandable one hello Dr Falk do you have an educated guess where Adam and Eve lived yes I do
[878] 1:41:02	I believe they lived in Mesopotamia okay uh and that's because the four rivers
[879] 1:41:09	that are mentioned uh are basically Mesopotamian Rivers
[880] 1:41:14	um and that's that's sort of where Eden seems to have been cordoned off is in Mesopotamia
[881] 1:41:20	um you have um uh the Euphrates and the Tigris and we know where those are
[882] 1:41:26	you have the gihan and we actually have some idea where that is now
[883] 1:41:32	and um and there's uh that has been revealed by
[884] 1:41:38	satellite photos okay uh there's also it also mentions that uh
[885] 1:41:44	one of the rivers surrounds the entire area of Kish now Kish was a region of
[886] 1:41:49	Mesopotamia so it seems to have been in the southern Mesopotamian area now exactly where in
[887] 1:41:55	southern Mesopotamian area that's a little dicey and part of the reason is we know that
[888] 1:42:00	it's sea levels have risen and flooded a lot of say the Mesopotamian Delta we've
[889] 1:42:07	actually know that the the coast of the Mesopotamian Delta has uh the
[890] 1:42:13	um the um has moved inland so a lot of that a lot of those areas
[891] 1:42:20	have been say basically uh overwhelmed with water
[892] 1:42:25	so that would be my guess of where it would have been is in that Mesopotamian area so anyway
[893] 1:42:30	uh thank you very much for the question and thank you very much for the super chat chat right
[894] 1:42:47	okay and the next one here next question here is from BC for five dollars thank you very much for that
[895] 1:42:54	Super Chat we hear about a lot about tens one hundreds one thousands but also three
[896] 1:43:01	sevens and twelves did the Hebrews have a base 10 system what about other ancient near Eastern
