[0] 0:00	[Music] foreign
[465] 53:59	on this one okay we are not going to agree on this one
[466] 54:12	501 Mobius Starship Troopers was better well
[467] 54:19	um not the book
[468] 54:26	um I have actually read the Starship Troopers the the Robert Highline book and it was okay
[469] 54:35	um it I think the movie was actually better than the book for Starship
[470] 54:40	Troopers and a lot of the reasons I thought the movie was better was because of the more
[471] 54:46	or less the the whole sort of um parody of propaganda
[472] 54:53	that parody of propaganda was just much better was was so well done in the
[473] 55:00	movie and once you realize that that is a movie about propaganda
[474] 55:06	that's you understand how underrated that movie is the book was a bit overrated to be honest
[475] 55:12	um I did not care for the book that much I read it once but it really didn't grab
[476] 55:18	me but the movie Starship Troopers movie very very underrated movie
[477] 55:25	very underrated movie um and I do admit I I do watch it on
[478] 55:31	occasion just to catch the little subtle nuances in it because it has a lot of subtle nuances
[479] 55:37	so um great movie mediocre book
[480] 55:43	but in the case of Dune uh Dune had uh bear those were great great books
[481] 55:51	great books that were really sort of I mean difficult to to do on us on a on a
[482] 55:58	grand scale that the books are describing okay very very good
[483] 56:05	very excellent books uh I think the Villeneuve movie was was really well done too very well done
[484] 56:14	yeah he had a vision I understand that the filming of the second part is having some difficulty
[485] 56:21	and I also heard that they have put say Dunes Sisterhood onto Hiatus as well
[486] 56:26	which is probably a good thing since they're having some creative differences
[487] 56:32	so we'll see we'll hopefully get the second film out because because I don't want that Villeneuve
[488] 56:39	um film to end where it did uh we do need the rest of the story too and we need that vision of it because I
[489] 56:46	think that Vision was excellent so anyway thank you very much for the Super Chat very very much appreciated
[490] 56:52	and now I'm in trouble with everybody who loves the Lord of the Rings thank
[491] 56:57	you very much [Laughter]
[492] 57:04	okay in this next Super Chat here is from Addison Weir for 4.99 thank you very much the Super Chat
[493] 57:11	and he says everyone here should read Matt Lynch's new book flood and fury when it comes to OT violence and to a
[494] 57:19	lesser extent it is a godsend I have not read the book so I can't comment it on and I don't know
[495] 57:26	uh Matt Lynch's views so I'm gonna have to plead ignorance here but it's a very
[496] 57:32	very interesting recommendation and I'll look for it so anyway thank you very much for the
[497] 57:38	Super Chat very very much appreciate it
[498] 57:43	okay Addison we're for 4.99 again thank you very much for the Super Chat since Sunday school level theology is so
[499] 57:52	bad how do we teach the Bible in a way that won't go over their heads
[500] 57:57	excellent excellent question that is a great question
[501] 58:05	how do we do this what we do is we build upon it progressively
[502] 58:14	we don't use these these terrible things that lead to bad first impressions
[503] 58:22	we start off by telling simple stories simple stories
[504] 58:29	we don't get anything incorrect we don't
[505] 58:35	um over overstate the stories we don't understate the stories
[506] 58:41	you don't dumb it down okay now one of the things we have to understand about children is they're
[507] 58:47	actually very bright they understand a lot more than we give
[508] 58:52	them credit for we have to understand for example
[509] 58:58	that by the time that Queen Elizabeth the first was 10. fee understood six languages and could
[510] 59:05	read Latin and Latin is not an easy kids read
[511] 59:11	we have to understand in the Middle Ages children were going to University at age
[512] 59:16	eight of course that was the minimum and they were studying the the uh the Trivium and
[513] 59:22	the quadrivium they were under they were being taught philosophy and Theology and Mathematics
[514] 59:28	and astrology you know very very complicated subjects
[515] 59:36	we are dumbing things down for children yeah we're doing we're doing theology by
[516] 59:41	cucumber and tomato that's not the way to do this
[517] 59:48	what we need to do is we still need to tell the stories because people remember stories our
[518] 59:56	brains are are wired for pattern recognition which is why we do remember
[519] 1:00:02	things when they're told as a story but what we do
[520] 1:00:07	is we start off with simple but factually correct stories
[521] 1:00:13	and progress to increasingly more complicated
[522] 1:00:18	storytelling as the children get older and older and older
[523] 1:00:24	until ultimately you are giving them facts proper
[524] 1:00:30	teaching okay we have to stop treating them as stupid
[525] 1:00:37	children aren't stupid okay and I can get on my soapbox on this and I can just go on forever and ever on
[526] 1:00:43	this because you know the studies are all there you can teach really really complicated
[527] 1:00:48	things to children you just have to explain it in a way that children understand it
[528] 1:00:56	[Laughter]
[529] 1:01:09	I'll post that up in a moment when I get it up here because that was pretty funny funny comment here from
[530] 1:01:17	uh fear the Dua says preschoolers are insanely attentive yes they are
[531] 1:01:24	use that absolutely use the fact that
[532] 1:01:30	preschoolers are insanely attentive you know we're losing it before they are
[533] 1:01:40	okay um yes there
[534] 1:01:46	yeah oh well yeah
[535] 1:01:52	theology Andrew Twitter mod and Market garters in
[536] 1:01:58	three two one okay uh some examples of simple stories
[537] 1:02:04	okay like for example uh you could you could
[538] 1:02:09	take something like for example you know the Exodus you know you can tell that as a simple
[539] 1:02:16	story you know how the people of Israel were enslaved
[540] 1:02:21	they were enslaved and they were forced by Pharaoh the king to make bricks
[541] 1:02:29	and they cried to God to let them go and God said I heard my people I'm
[542] 1:02:36	sending you Moses to free my people Moses goes to to Egypt
[543] 1:02:42	he says to to the Pharaoh let my people go Pharaoh says no why should I who's this who's this who's this Yahweh guy
[544] 1:02:49	who's this God guy he sends 10 plagues and Pharaoh lets the people go
[545] 1:02:56	now I have just told the story of the exes there in very very simple terms
[546] 1:03:02	okay that's the point you start off simple
[547] 1:03:08	but factually correct and you tell it as a story there's lots of stories that that
[548] 1:03:15	children really gravitate to you could you can tell in the story King David
[549] 1:03:20	versus Goliath you know you don't have to get into the real sort of nitty-gritty details of
[550] 1:03:26	this you know the first story you know David versus Goliath you know it's the Philistines
[551] 1:03:31	you know they're they're sent out if you defeat our champion you can become well
[552] 1:03:37	uh will you become our slaves if we defeat your Champion we become your slaves
[553] 1:03:42	and then you you lay it out now when you the the the thing with that
[554] 1:03:49	though is once you get start to get into older age brackets you then increase the detail
[555] 1:03:55	you increase the detail they've got the structure they've got the structure of the
[556] 1:04:02	narrative but you add because they have a framework now from The Simple Story
[557] 1:04:10	you add more detail that they can hang onto the framework
[558] 1:04:16	so okay in the case of the David and Goliath narrative okay you get get into say uh early High School okay
[559] 1:04:24	you can talk now about you know what kind of Sling Stones were do they use they were not these little I
[560] 1:04:29	mean they're cannonballs essentially and we've got examples of them from the sijah hatsor
[561] 1:04:35	you can use that level of detail when you talk to a high school student whereas you wouldn't do that with say a
[562] 1:04:41	preschooler preschooler you keep it you keep the story going in very simple
[563] 1:04:47	terms but you gradually increase the detail the older they get
[564] 1:04:55	and that way you get to a point where they are competent in the study and
[565] 1:05:02	because they've heard the story so often they've heard the stories often and they
[566] 1:05:08	can hang theological truths upon those stories
[567] 1:05:14	so that's how you teach kids how to do this without actually overwhelming them
[568] 1:05:22	and frankly too um it's pretty hard to go over their heads
[569] 1:05:29	they might ask you you might the biggest the biggest problem I found that you're going to get into with with children
[570] 1:05:35	is using words they're not familiar with and someone will ask you well that's a
[571] 1:05:41	big word what does that mean I'm gonna tell them oh I've learned a new word
[572] 1:05:49	so you know it's pretty hard to go over their heads as long as long as you keep the
[573] 1:05:56	vocabulary at a certain level keep the vocabulary at a certain level
[574] 1:06:02	keep it true don't exaggerate don't exaggerate don't minimize
[575] 1:06:09	you know just the story keep into the story don't make it ridiculous yeah like don't make it
[576] 1:06:16	laughable yeah don't use don't use art that makes
[577] 1:06:22	this laughable okay it's not cute it's not cute
[578] 1:06:28	it leads to it becoming contemptible so take all those those pictures of
[579] 1:06:35	Noah's Ark with giant heads uh animal heads sticking out of the top take them out and burn them
[580] 1:06:42	because that leads to contempt and we don't want that
[581] 1:06:50	I'd like to move
[582] 1:06:57	yeah that's actually a very very good way of putting it I'm gonna
[583] 1:07:03	and Saint Rona says Ah just like the roots of a bamboo integrating the Deep Roots rather than focusing on Surface
[584] 1:07:09	length exactly you want to grow those roots
[585] 1:07:16	you start with with the you know the the primary Roots the shoots and then they
[586] 1:07:23	Branch out going deeper and deeper into the soil we want our next Generation to be firmly
[587] 1:07:31	rooted treat God's word as real rather than ease up Stables eggs
[588] 1:07:40	yeah yes exactly exactly this yeah
[589] 1:07:46	and patui says you mean treat God's word as real rather than like Aesop's Fables yes
[590] 1:07:52	yes treat it like a story
[591] 1:07:58	you know this is something that Michael Heiser said you know read the Bible like a story read like a story but it's a true story
[592] 1:08:07	and that's the difference it's a true story treated like it's real
[593] 1:08:13	treated like it's our history but related like a story
[594] 1:08:19	this way people will grow in the faith and that's what we're looking for is
[595] 1:08:25	we're looking for growth but this in this case growth in our
[596] 1:08:30	children this is the big one of our big failures
[597] 1:08:36	of the Christian church is we're not growing faith in our children
[598] 1:08:42	we're treating the Bible in a contemptible way and then wondering why
[599] 1:08:48	they have contempt for it
[600] 1:08:53	we did this to ourselves essentially we've done this to ourselves
[601] 1:09:00	so this is how we turn it around so anyway um
[602] 1:09:07	let's hide that so anyway I hope that answered your
[603] 1:09:12	question thank you very much for the Super Chat it's a very serious topic and I think one that needs a lot more
[604] 1:09:18	attention than it's getting so anyway thank you very much Super Chat very much appreciated
[605] 1:09:26	next superchat here is also from Acid we're for 4.99 you've said a couple times that the
[606] 1:09:33	Egyptian Empire was more of a hegemony what is the evidence in favor of this oh
[607] 1:09:38	actually there's lots of evidence in Pharaoh this probably one of the key pieces of evidence here is the amarna letters
[608] 1:09:48	the Amara letters show the geopolitical situation of the Levant
[609] 1:09:54	uh and Kanan as essentially
[610] 1:09:59	Kanan at the time of the the amount of letters which
[611] 1:10:04	um you know it's it's dating to the 1340s BC
[612] 1:10:13	during the reign of the amarna kings akhenat in smencare and Tutankhamun
[613] 1:10:19	and it shows that the Levant was
[614] 1:10:25	under hegemonic controlled by the Egyptians but the various Kings of the Levant were
[615] 1:10:32	killing each other off they were fighting and Egypt didn't get involved
[616] 1:10:37	Egypt didn't care you know as long as Egypt got its tribute
[617] 1:10:43	it they they didn't really care what these Warlords and came into each other
[618] 1:10:49	they could kill each other off all day they know they didn't get involved just as long as they got their money
[619] 1:10:56	and we have to remember that the reason Egypt had hegemony and not an Empire
[620] 1:11:04	was because Empires were expensive Empires are about control and
[621] 1:11:13	um you know seeding their cultural abroad Egypt didn't have didn't really want to
[622] 1:11:20	spread his culture abroad that wasn't the point of of Egyptian control
[623] 1:11:26	the the only thing that Egypt wanted out of its its hegemonic power uh control
[624] 1:11:32	um territories was basically loot
[625] 1:11:37	they wanted loot to bring back to Egypt to
[626] 1:11:43	door up their economy which had been suffering through thousands of years of inflation
[627] 1:11:48	okay that's What mattered to the Egyptians was Shoring up that economy
[628] 1:11:54	yes Egypt had a broader economy it also had inflation
[629] 1:12:00	you know you look at say the work of Wolfgang Hulk who sort of charts out
[630] 1:12:06	commodity prices over time and you can see that the say the price of grain
[631] 1:12:12	increases over time you know it takes more and more trade goods to buy a bag of wheat
[632] 1:12:20	so you know Egypt had a serious inflation problem
[633] 1:12:25	serious inflation problem and the way they sort of mitigated that was they brought more goods from abroad
[634] 1:12:33	to supplement the supply of goods to drive down the prices
[635] 1:12:43	so that's why they had a hegemony was because Empires were expensive
[636] 1:12:48	they didn't want the expense because in order to maintain an Empire
[637] 1:12:54	you had to send out chariots and send out armies and have
[638] 1:13:00	be lots of soldiers and it was expensive really really really expensive
[639] 1:13:07	Egypt did not want the expense put bluntly they just did not want the
[640] 1:13:13	expense they wanted their economy short up it's a very very different
[641] 1:13:20	motivation for having a hegemony than say Imperial control
[642] 1:13:27	you know there were other places that wanted Imperial control you know Persia wanted Imperial control
[643] 1:13:33	they wanted Persia wanted its law to be applicable everywhere at Concord
[644] 1:13:38	Egypt couldn't have cared less it just wants its money
[645] 1:13:44	um pretty practical when you think about it so anyway I hope that answered your question thank you very much for the
[646] 1:13:51	Super Chat very much I appreciate it but the primary evidence here because again comes from the amarna letters which
[647] 1:13:56	shows us exactly how the relationship is between say the kings of Canaan uh
[648] 1:14:03	Chiefs of Canaan versus say how the Egyptians contribute created the control
[649] 1:14:08	over those provinces so thank you very much for the Super Chat
[650] 1:14:15	okay the next Super Chat here is also from acidware for 4.99 thank you very much Super Chat
[651] 1:14:22	and he asks does Genesis 1 29-30 indicate that all humans and animals
[652] 1:14:27	were vegetarians before the fall interesting question let's pull up the
[653] 1:14:33	Bible
[654] 1:14:39	well not so much
[655] 1:14:46	okay well let's let's get into that let's we'll get into that
[656] 1:14:53	okay okay
[657] 1:15:00	then and here we go uh versus uh Genesis 1 verses 29 230. then God said behold I
[658] 1:15:09	have given you every green plant yielding seed that is on the surface of
[659] 1:15:14	the Earth and every tree which has fruit yielding seed and it shall be food for
[660] 1:15:20	you and to every beast of the earth and to every bird of the sky and to every Greek
[661] 1:15:26	everything that moves on the earth which also has life I have given every green plant for food and it was so
[662] 1:15:34	okay now your typical young Earth creationist is going to look at this
[663] 1:15:41	and they're going to say that every Beast before the fall was a
[664] 1:15:47	vegetarian okay this is
[665] 1:15:53	a ideal but it may not actually have been what
[666] 1:15:59	those animals necessarily ate okay just like it's an ideal for say
[667] 1:16:05	human beings in this kristinated situation to eat only
[668] 1:16:10	vegetarian that didn't last after the fall
[669] 1:16:19	so it's one of those things that you know there's a there's also a concept in for example in
[670] 1:16:26	say young Earth creationism that um because there was no death
[671] 1:16:36	the animals could not eat meat because nothing had died
[672] 1:16:43	however in order to eat plant matter that plant
[673] 1:16:50	matter has to die well okay now you're going to get into
[674] 1:16:56	an issue here is well there's a is there a difference here between death with us
[675] 1:17:01	that has a spirit and death of things that don't have a spirit death is still death the cells do die
[676] 1:17:10	so that's the Counterpoint to that
[677] 1:17:16	now I don't take a specific view on this I think there is I think there is a case
[678] 1:17:23	that can be made on both sides of this I think that there is an idealization
[679] 1:17:31	here that say within say the framework of say the
[680] 1:17:38	Garden of Eden of say the temple of God which Genesis 1 represents
[681] 1:17:45	that you wouldn't want death within that Temple
[682] 1:17:50	so in that respect the eating of meat might be verboten in that particular
[683] 1:17:56	case and therefore any animals within the temple Precinct would not be eating meat
[684] 1:18:04	okay however I also see the other side of this which is this may be an ideal given
[685] 1:18:12	to animal kind which may not have been necessarily followed by all particular
[686] 1:18:18	animals for a variety of reasons okay
[687] 1:18:24	so I think it's very very hard to say hard and fast that
[688] 1:18:30	all animals and humans were vegetarians before the fall possible
[689] 1:18:37	you know according to a certain reading this is possible but it's also not necessarily so either
[690] 1:18:46	and I think that's sort of the tension we have here is we still don't have enough information of what life was like
[691] 1:18:53	before the fall to understand the conditions before the fall
[692] 1:19:00	so knowing that we have to sort of be a little circumspect about this
[693] 1:19:08	so could it be either yes it could be either
[694] 1:19:14	it could be yeah in this particular case maybe maybe they were vegetarians
[695] 1:19:20	on the other hand maybe it's an idealization that wasn't strictly applied
[696] 1:19:25	we don't know for sure and I think that's what
[697] 1:19:32	is important here is you know what's the scope here what's the scope of the
[698] 1:19:39	narrative is the scope within say the earthens
[699] 1:19:45	itself or is it within the garden things are going to Mad differ here depending on scope depending on
[700] 1:19:51	potential intent of the passage how does this play out within the temple Precinct you know
[701] 1:19:58	so there's a variety of issues here so I as I say I think we have to be nuanced
[702] 1:20:04	about this and we have to be circumspect in and humble before the text because we
[703] 1:20:11	don't know for sure one way or the other so anyway thank you very much for the
[704] 1:20:16	Super Chat very very much appreciate it
[705] 1:20:26	all right uh next one here is ass and we're for 199 thank you very much for the Super Chat
[706] 1:20:33	average height of an ancient Israelite ooh
[707] 1:20:39	uh difficult to say but it's somewhere around five foot two
[708] 1:20:46	by feet that's pretty typical of the height of
[709] 1:20:51	most people in the ancient world so five foot five foot two is your the
[710] 1:20:58	typical height of as I say a lot of this comes down to diet of Bronze Age Iron
[711] 1:21:03	Age diets Bronze Age and Iron Age diets were not very nutritious
[712] 1:21:09	and we're not as protein rich now in places where protein was higher more
[713] 1:21:16	available people tended to grow taller
[714] 1:21:22	you do have some people who did grow to pretty good Heights okay you did get the
[715] 1:21:29	occasional person who would grow up to six feet that was pretty extraordinary in the
[716] 1:21:35	ancient world you know and you can you can even today say go to say
[717] 1:21:43	um sailing ships and houses uh from like the 19th century
[718] 1:21:48	and if you're a tall person you might have to duck underneath the doorway
[719] 1:21:54	you know there's a there's actually a maritime museum very close to where I live here which has a the first
[720] 1:22:01	um uh the first boat to make it through the Northwest Passage
[721] 1:22:06	and I'll tell you the the bulkheads are small you know you're when you're moving
[722] 1:22:13	through a door you have to duck even someone of my height which I'm not terribly tall I even I have to duck under those to
[723] 1:22:20	keep from banging my head on it so
[724] 1:22:26	um yeah the average height not very tall is again about five two is probably the
[725] 1:22:33	average so anyway thank you very much the Super Chat very much appreciated
[726] 1:22:44	ah s and we're from 199. how tall were biblical Giants
[727] 1:22:51	oh oh
[728] 1:22:57	that's a good question
[729] 1:23:04	um there is let's see here
[730] 1:23:09	yeah in first Samuel 17 4 it places the height of uh of Goliath at Six cubits
[731] 1:23:20	okay now a qubit is 18 inches so one and a half feet
[732] 1:23:26	so you know you can do the math there to figure out that you're talking about
[733] 1:23:32	roughly nine feet at six cubits okay now there's another
[734] 1:23:40	um I think the Septuagint places that at four cubits and
[735] 1:23:51	well they're roughly the same okay now the Egyptians had three qubits okay
[736] 1:23:58	the standard qubit and that's same as the levantine qubit and that's 18 inches the Egyptians also
[737] 1:24:06	had a the question here so everyone sees it
[738] 1:24:14	um you also had What's called the royal qubit and the Royal Cubit was 21 inches
[739] 1:24:23	but then you had in Egypt a divine qubit and the Divine qubit was 24 inches
[740] 1:24:31	the 17 qubit is the same as the Egyptian standard qubit
[741] 1:24:39	So you you're talking 18 inches okay so that's the typical that's the
[742] 1:24:46	standard qubit so you know if you're going by the
[743] 1:24:52	Septuagint that says you know Goliath was four qubits you're talking six feet
[744] 1:24:58	if you're going with the masoretic text and it's where it says six cubits you're
[745] 1:25:03	talking nine feet so a lot of that's going to depend upon
[746] 1:25:08	which text you sort of go after here now
[747] 1:25:13	there is a Egyptian text a paracelier one
[748] 1:25:19	that mentioned Giants among the shasu
[749] 1:25:25	and this text dates to the rain and romances the second and it is it is a it is a um
[750] 1:25:33	it is a parody it's the parity it's one of those parody of the trade texts
[751] 1:25:38	and that particular text
[752] 1:25:44	um mentions that
[753] 1:25:51	um the Giants among the chatsu were nine cubits
[754] 1:25:56	those are big boys okay those are very very tall people now
[755] 1:26:02	we understand that the parody in the parody of the trades is meant to over
[756] 1:26:09	emphasize the height of these guys okay but
[757] 1:26:16	the um but suffice it to say that the Egyptians did believe that there were giants in
[758] 1:26:25	say the Levant eyes may be debated
[759] 1:26:30	but but there does seem to have been a at least the general belief that you know
[760] 1:26:38	not not I mean we're not talking about Olympus Gods kind of 25 feet kind of
[761] 1:26:43	giants you know not not the DND like like storm Giants or Cloud Giants or
[762] 1:26:49	it's a relative thing it's a relative thing yeah and basically tall tall
[763] 1:26:56	ordinary tall people essentially is what it was sort of driving at
[764] 1:27:09	yeah well they're a giant they're four foot taller yeah I mean if they're on
[765] 1:27:15	average two or three feet taller than you then yeah you might I think they're Giants okay
[766] 1:27:21	yeah I'm I'm five six if someone was eight feet you know two three feet taller than me I
[767] 1:27:28	I think they're pretty dull yeah so absolutely yeah and and that's
[768] 1:27:34	perfectly consistent within the human genome so
[769] 1:27:40	we have Norm there is some abnormality up to it it also seems to be uh inherited down
[770] 1:27:47	genetic lines because uh Goliath's Sons end up becoming Giants
[771] 1:27:54	too so we have to keep that in mind that this is an inherited trait
[772] 1:28:03	[Laughter] my producer is complaining about being the only short person in our family
[773] 1:28:09	[Laughter] life's not fair honey life's not fair
[774] 1:28:18	okay so anyway thank you very much for the Super Chat very much appreciate and I hope that helped
[775] 1:28:26	okay all the way to the top here
[776] 1:28:37	okie dokie
[777] 1:28:44	okay and the next one here is from Addison weird for 4.99 thank you very much for the Super Chat
[778] 1:28:50	Kaiser argued for a regional flood that covered the Mediterranean and the ancient near East
[779] 1:28:55	how far back in history would we have to push this for it to be viable
[780] 1:29:02	um not that far back the idea of the mediterranean's regional flood sometimes
[781] 1:29:08	called the Black Sea flood um only goes back to like 10 000 b
[782] 1:29:16	um 10 000 years ago roughly about 8 000 BC now there have been underwater surveys
[783] 1:29:23	of the Black Sea that have found Villages like well underwater
[784] 1:29:29	and a lot of this idea of say the regional Mediterranean flood is this idea that that there was a sudden
[785] 1:29:38	increase in in flooding in surgeon regions that wiped out coastal cities
[786] 1:29:45	but you wouldn't have to go back all that for for that if you were to say more take a global
[787] 1:29:53	flood you'd probably have to go back a lot farther than that um you might have to go back say Thirty
[788] 1:30:00	forty fifty thousand years so a lot of this is going to depend upon
[789] 1:30:06	how far back you go whether or not you want to sort of pull to a regional flood
[790] 1:30:12	or a say a global flood so it's it's really going to depend
[791] 1:30:18	ultimately but for for regional flood not that far
[792] 1:30:24	there's there's there was a a regional flood as I said about 10 000 years ago
[793] 1:30:31	so anyway thank you very much for the Super Chat very very much appreciated
[794] 1:30:39	ass and we're off of 4.99 thank you much for the Super Chat
[795] 1:30:45	any good books on reading Isaiah 53 in its ancient near Eastern context
[796] 1:30:51	something not too technical or dry oh
[797] 1:30:57	uh off the top of my head I can't think of
[798] 1:31:03	any but then again I don't do a lot of reading on the book of Isaiah though it's not a subject I would know
[799] 1:31:10	the secondary literature of all that well so
[800] 1:31:17	I can't think of anything off the top of my head but there should be something out there
[801] 1:31:23	but again this is not something I do a lot of secondary reading on though
[802] 1:31:30	I don't have anything here I can recommend immediately so sorry I can't be of better help here
[803] 1:31:37	but um uh that's just um unfortunately sometimes that's how it
[804] 1:31:43	comes out um there are several commentaries though you could always go to the commentaries
[805] 1:31:48	on this um that would probably be the best approach
[806] 1:31:54	um but that's like for example if you go to the nicot commentary that would give you
[807] 1:32:00	probably be a good first start the hermeneia commentary would also be a good uh good source too
[808] 1:32:07	so that's about all I can sort of recommend here so anyway uh sorry I couldn't be more
[809] 1:32:13	help thank you very much for the Super Chat I really appreciate it I just need to grab more water here so
[810] 1:32:20	I'm just gonna pause here and be right back
[811] 1:32:33	thank you
[812] 1:32:54	BC he says water but he means gin I don't drink gin
[813] 1:33:02	[Laughter] nice try
[814] 1:33:07	foreign I'll drink I'll drink vodka I will drink
[815] 1:33:14	um whiskey I will drink brandy I don't drink Jim ah I can't stand Jim
[816] 1:33:23	but tonight is water and Earl Gray Earl Gray tea
[817] 1:33:31	okay so let's go to the next Super Chat here
[818] 1:33:38	uh from Super Jam for 19.99 thank you very much for that generous Super Chat
[819] 1:33:44	hello Dr Falk well hello Super Jam a question came to my mind after
[820] 1:33:49	listening to Brandon Robertson today can a person argue for modern day same-sex relationships if Leviticus 18
[821] 1:33:58	22 was written in an ancient near Eastern contents context for an ancient
[822] 1:34:03	audience oh boy now this is a this is a question
[823] 1:34:08	I'll say that could get me in trouble with Community YouTube Community standards
[824] 1:34:14	so we're going to try to handle this one with kid gloves because I do not want to get in trouble
[825] 1:34:22	with with the YouTube overlords okay however there's an issue here with
[826] 1:34:29	saying that it was only written for you have to if in order for this argument to
[827] 1:34:35	work you would have to say that Leviticus 18 22 was only written
[828] 1:34:41	for an ancient near Eastern context for an ancient audience
[829] 1:34:48	the problem here is going to be Romans chapter 1.
[830] 1:34:54	okay Romans chapter 1 is going to be a big problem here
[831] 1:35:00	the fact is that um and it's not going to be the only problem there's going to be other
[832] 1:35:06	passages too in the New Testament that are also going to be an issue
[833] 1:35:16	um you know you're going to have issues with First Corinthians 6 9.
[834] 1:35:22	as well as first Timothy 1 10. you know
[835] 1:35:29	so and and basically you've got that
[836] 1:35:34	combination of of of Romans one that's that treats these sorts of relationships as the sin
[837] 1:35:41	par excellence and then you combine that with say the
[838] 1:35:47	calling out of that behavior by name in First Corinthians 6 9 and First Timothy
[839] 1:35:55	1 10. does sort of exclude this possibility that it was written strictly for an
[840] 1:36:03	ancient near Eastern audience those New Testament passages you know
[841] 1:36:09	that are written by by Paul are going to basically say that this is
[842] 1:36:15	something in perpetuity that that's Universal for all time
[843] 1:36:21	so so I hope we've sort of
[844] 1:36:27	um girded around say the YouTube issue here the community standards issue well still
[845] 1:36:34	basically saying that I don't think this argument holds
[846] 1:36:39	I I just don't think it holds I think it's it's deeply problematic because even if you could make the case that was
[847] 1:36:46	written for an ancient audience specifically it's not only written for
[848] 1:36:52	an ancient audience and without that only the argument doesn't work
[849] 1:36:59	so and we there are other arguments you that that go with this as well such as what is ideal for marriage
[850] 1:37:06	you know what is the design of the human um human reproductive identity
[851] 1:37:13	so it's more than just say the relationship of this
[852] 1:37:21	Behavior with the ancient near East there's a lot of other things that go into this as well
[853] 1:37:26	so anyway I'm gonna sort of leave it I've given you enough here that you can evaluate the issue
[854] 1:37:32	thank you very much for the Super Chat I very much appreciate and I hope that answered this sufficiently
[855] 1:37:47	okay uh next Super Chat is from uh polycarp
[856] 1:37:52	for 4.99 thank you very much for the Super Chat can you go into the depth of meanings of
[857] 1:38:00	Isaiah 9 6 and the titles given to Jesus like Everlasting father Mighty God
[858] 1:38:06	Prince of Peace okay interesting interesting question
[859] 1:38:13	there's not too much to go into here but there are a few things that I think
[860] 1:38:19	are um that are worthwhile to go into
[861] 1:38:33	let's get into Isaiah Isaiah
[862] 1:38:39	nine
[863] 1:38:45	and [Music]
[864] 1:38:51	now the actual text here will depend largely on whether you're reading it out of the Hebrew or out of the uh of
[865] 1:38:57	English Bibles um it's it's verse 5 in the Hebrew Bible
[866] 1:39:02	it's verse six in the most English Bibles okay and it says for a child will be born to
[867] 1:39:10	us a son will be given to us and the government will rest on his shoulders and his name will be called wonderful
[868] 1:39:17	counselor Mighty God Eternal Father Prince of Peace okay
[869] 1:39:24	now the wonderful counselor is pretty pretty
[870] 1:39:30	straightforward okay and grab the Hebrew here
[871] 1:39:42	Hebrew no that's not the Hebrew um
[872] 1:39:48	there it is okay
[873] 1:39:58	okay um
[874] 1:40:04	wonderful counselor essentially the um Pella which means you know
[875] 1:40:12	it means wonderful to wonder it's a masculine singular absolute
[876] 1:40:19	verb and basically we've got then the participle basically of to advise or to
[877] 1:40:28	counsel and that's where we get the substantival of counselors so wonderful
[878] 1:40:33	counselor so uh Pella yeah eights so are yo Eights
[879] 1:40:41	so you know that's that's going to be pretty much wonderful counselor there okay
[880] 1:40:46	the next title El gibor okay El gibor elgibor is the
[881] 1:40:54	um Mighty God um God who's a warrior Deborah is a gibor
[882] 1:41:01	is a warrior means Mighty it means strong powerful so it's a mighty God okay that all that too is also pretty
[883] 1:41:09	straightforward now I think the next one is probably the most interesting one in in the sequence
[884] 1:41:16	here which is aviode aviode
[885] 1:41:23	ah now this is translated in various ways
[886] 1:41:29	okay uh it's it's often translated as the
[887] 1:41:35	Everlasting father okay but that's not quite what it says
[888] 1:41:43	the the father here is in construct relationship
[889] 1:41:49	so it really means father of eternity
[890] 1:41:55	okay that's really different that's a really transl different so you know one
[891] 1:42:03	of the problems that we've had with with say Isaiah 9 6 is people often see Everlasting father and go this is talk
[892] 1:42:09	about Jesus how can he be the father if you've got the father and you got the son but the son's not the father
[893] 1:42:16	well it's not saying that he's the
[894] 1:42:21	Everlasting father saying he's the father of Eternity
[895] 1:42:28	very different very and very few English translations will translate it this way
[896] 1:42:34	very few English translations and that's then much of the reason it won't translate it this way is because
[897] 1:42:41	of tradition tradition [Laughter]
[898] 1:42:53	a lot of our English translations are based upon tradition much more so than from actually reading the text and
[899] 1:42:59	translating it because if we don't translators don't translate text certain ways people get
[900] 1:43:06	upset really really upset okay yeah I I know
[901] 1:43:13	that the singer of um of uh uh filler on the roof has died just
[902] 1:43:19	recently so yeah maybe maybe it was a little too soon but it is it is very much it gets the point
[903] 1:43:25	that it is his tradition um
[904] 1:43:30	so you know there's there is that um there is that that textual tradition
[905] 1:43:35	in translations where Everlasting father is the acceptable canonical English
[906] 1:43:41	translation some some renders renderings will be say
[907] 1:43:48	um and everlasting father you get that kind of uh skirting round
[908] 1:43:55	now for those who don't know I really love Fiddler on the Roof okay I thought that was fantastic I love that whole
[909] 1:44:00	movie uh but I won't get into that
[910] 1:44:05	um too much because the question doesn't have to really do about that but there is
[911] 1:44:12	there is a very traditional aspect about how English translations are done
[912] 1:44:19	but you can see here if this is father of Eternity
[913] 1:44:24	that's a really different translation okay and then the last Title Here
[914] 1:44:30	uh is um far shalom
[915] 1:44:37	Prince of Peace or wholeness shalom means completeness soundness
[916] 1:44:45	wholeness Unity okay
