[0] 0:00	[Music] foreign
[463] 53:51	okay I'm gonna continue on here uh Tui asks a good question
[464] 54:00	which is the Hebrew vagueness and translation uh ish
[465] 54:07	um up to the throat up to the breath or does water surround him choking his
[466] 54:15	life it doesn't appear to be that the water was choking his life
[467] 54:20	uh I don't get that sense uh I mean he's going to have a lung full of water at
[468] 54:26	some point here because he is he is definitely in the water
[469] 54:33	it could it it does seem to be that uh up until the the breath is is
[470] 54:39	appropriate here again it's a it's a it's a difficult
[471] 54:46	passage of Hebrew to actually sort of untangle here it doesn't help that the that the
[472] 54:53	Hebrew text is not consistent here passage per passage or verse per verse with the English either
[473] 55:00	but uh
[474] 55:05	yeah I got the ad in fashion verse six here uh and you do see this in another place
[475] 55:12	um the wall and verse 6 says in the Hebrew the waters encompassed
[476] 55:17	him up to incumbents me sorry uh
[477] 55:22	and the waters encompassed me up to the breath
[478] 55:29	okay and that could be an allusion to Drowning I mean that definitely could be illusion of drowning the Sea and the
[479] 55:36	abyss um surrounded
[480] 55:41	surrounded me the reeds um
[481] 55:49	bound my uh um bound my head
[482] 55:55	there's something along those lines but but yeah you do have that in here
[483] 56:01	so that could be part of this as well
[484] 56:11	so there there's there's a lot of nuance In this passage so it's it's hard to just sort of take this one and just sort
[485] 56:18	of parse it apart just because there's there's a lot of little ambiguities and
[486] 56:24	vagaries In this passage so but I think the the overall message
[487] 56:30	is clear that that he's dead and that's that was really the point of the Super Chat and I
[488] 56:36	think that's that's really the point of Jonah too is he's dead because even though it doesn't matter
[489] 56:43	the means whether it's drowning or whether it's it's actually being swallowed yeah they're half a dozen six
[490] 56:49	of the other but the the point is that he didn't make it essentially
[491] 56:55	so anyway I wanted to take that extra additional question from patui here uh because I think it adds a little bit
[492] 57:02	of extra um detail to the discussion
[493] 57:10	all right our next Super Chat here is from
[494] 57:18	Joanns
[495] 57:26	yeah it's because he didn't breathe underwater for three days it's a good comment though
[496] 57:32	all right let me find it here uh
[497] 57:40	uh Joanne unless Jonah had gills I can't see how he could breathe underwater for three days yeah exactly
[498] 57:49	what you didn't see the David C cook drawing where he he's he's got a spacious apartment in the belly of the
[499] 57:56	whale it's a condo it had a table and a chair and a little oil lamp
[500] 58:04	he didn't he didn't lie in the belly but he had he was seated at all the Comforts of life in that
[501] 58:11	belly
[502] 58:17	what's wrong with eating fish for three males a day I eat fish three meals a day
[503] 58:27	oh foreign VeggieTales had a song and dance number
[504] 58:32	oh oh oh Veggie Tales you're creating so many
[505] 58:38	atheists I'm sorry this is not good not good at all
[506] 58:49	okay okay let's see what's next here
[507] 58:57	take down the Bible here um Jago Davis for five dollars thank you
[508] 59:04	very much the Super Chat he asks did Osiris concept originally originate
[509] 59:10	in Egypt or sorry did Osiris concept originate in Egypt or was it brought
[510] 59:16	into Egypt tell seems to have originated in Egypt and it
[511] 59:24	originated in an area called abitus okay and that's more in middle Egypt
[512] 59:32	it was a cult Center that went back to pre-dynastic times so the ow Cyrus cult goes Way Way Back
[513] 59:43	it was one of the two say abias was one of the two national cemeteries in
[514] 59:48	ancient Egypt the LM being Sakara but at aboutus is where we have the
[515] 59:55	tombs of the earliest kings of Egypt uh going back to the nagada 3 Dynasty
[516] 1:00:02	zero period so the Osiris cult is believed to be at
[517] 1:00:08	least as old as the nagada 3 period so you're talking about
[518] 1:00:15	3500 BC at the minimum possibly going back as far as 4000 BC
[519] 1:00:24	so there is there is very strong evidence to suggest that the Osiris cult
[520] 1:00:30	originated in uh going that far back
[521] 1:00:35	and from that area of Egypt now the rub here is that the Osiris cult did
[522] 1:00:43	change over time it swallowed up other cults it also swallowed up other religious
[523] 1:00:50	practices though the Osiris cult never stayed static
[524] 1:00:56	it changed over time it adapted with its culture and the Cyrus Cult of the nagada 3
[525] 1:01:04	period is very very different than say the nagada uh then the Osiris Cult of
[526] 1:01:11	say the Middle Kingdom the New Kingdom or even during the ptolemaic period and Roman times
[527] 1:01:19	so the Osiris cult changed dramatically over time changed his practices changed its form
[528] 1:01:25	even changed his looks so that mummified form wasn't always the
[529] 1:01:32	look of Osiris so
[530] 1:01:38	it was it was a it was a cult of change things did not stay the same in the
[531] 1:01:44	Osiris cult but its origin did seem to does seem to come from the uh abidus region of Egypt
[532] 1:01:52	so I hope that answers your question thank you very much for the Super Chat very much appreciated
[533] 1:02:01	all right we have a five dollar Super Chat from uh patui uh uh
[534] 1:02:09	four or five dollars thank you very much for the Super Chat and he asks
[535] 1:02:14	how compatible was Egyptian writing with other languages oh not compatible at all
[536] 1:02:20	we'll get to that the second BC Papyrus uh Amherst 63 seem
[537] 1:02:29	seemingly an Aramaic Psalm but was written in demonic script okay yes it is
[538] 1:02:36	now as long as it could copy the phonemes
[539] 1:02:43	you could do this now the problem with demonic script
[540] 1:02:51	is you do have to in many ways translate it
[541] 1:02:58	so while Amherst 63 contains Aramaic
[542] 1:03:03	portions it does have to spell it out in demonic now demonic is very odd anyway
[543] 1:03:11	demotic is a ligature it's a ligature script in order to read demonic you have to
[544] 1:03:17	know what demotic says kind of a backwards way of reading things but you're reading it by the
[545] 1:03:23	pattern of the ligature do translate something into demotic
[546] 1:03:31	you're really sort of taking it down to its uniliterals
[547] 1:03:38	and trying to to uh convert it into its essential
[548] 1:03:44	uniliterals that's a difficult process now
[549] 1:03:50	Egyptian scripts and Aramaic do share a lot of the same phonemes
[550] 1:03:58	same phonemes theme sound patterns
[551] 1:04:03	but the problem is while this would could you could do this for one off here
[552] 1:04:08	and there like say Amherst 63 you can't really do it for say large
[553] 1:04:17	pieces of text it's very very difficult to do which is why we don't find these
[554] 1:04:22	very often this is why for example when
[555] 1:04:28	Egypt had to send diplomatic correspondence across the ancient near East it always centered in Acadian in
[556] 1:04:36	cuneiform Acadian it just is always more practical to translate the Egyptian at home into
[557] 1:04:43	Acadian and then send out the Acadian tablets then to actually send out the Egyptian
[558] 1:04:51	in hieroglyphic to the Ambassador at the other end and have it have them
[559] 1:04:56	translated there a lot of scripts are not fit for purpose
[560] 1:05:04	for multilingual work this is not uncommon some are better than others though
[561] 1:05:11	Greek for example is terrible even though Greek does try to do this on several occasions it does end up
[562] 1:05:17	butchering a lot of the phonemes Egypt and Aramaic Egyptian and Aramaic are close
[563] 1:05:23	enough in a lot of phonemes that it could probably pull this off even though with some difficulties and
[564] 1:05:30	there are difficulties in the phonetic translation uh transcription of
[565] 1:05:36	of the air makes Psalm into demonic so it's not perfect by any stretch of the
[566] 1:05:42	imagination so this is why typically in say those
[567] 1:05:50	um uh those
[568] 1:05:56	elephantini papyri you don't normally get
[569] 1:06:02	those texts being translated into say demonic
[570] 1:06:07	all right it just wasn't typically a practical
[571] 1:06:13	thing to do however there were people within say the
[572] 1:06:18	community at elephantini that were interested in say Yahweh worship
[573] 1:06:24	either through marriage or through other associations and that would allow
[574] 1:06:30	some of the allow some motivation at least to at least
[575] 1:06:37	make an attempt to trans uh transcribe that
[576] 1:06:44	so anyway I hope that answers the question thank you very much for the Super Chat
[577] 1:06:50	but overall Egyptian writing does not work well with other languages because most Egyptian writing again is going to
[578] 1:06:58	use uniliterals to do most of this stuff and the Egyptian script is much too big
[579] 1:07:04	it's it's based upon um bilaterals and triliterals for the
[580] 1:07:09	most part yeah it has the uniliterals as well and it uses them but it usually doesn't use them to spell things out
[581] 1:07:15	in say the same way that you have find alphabetic texts
[582] 1:07:21	so anyway thank you very much for the Super Chat very very much appreciate it
[583] 1:07:32	our next Super Chat here is from Angel wvm for ten dollars thank you very much for that Super Chat
[584] 1:07:38	hi Dr folk do you know why the king of Haram was displeased with the city's
[585] 1:07:46	uh with this City Solomon gave him in First Kings 9
[586] 1:07:51	11 14 and it is the 120 Talent significant
[587] 1:07:58	well let's take a look at that text
[588] 1:08:05	First Kings
[589] 1:08:13	First Kings nine
[590] 1:08:19	foreign
[591] 1:08:32	uh king of tire had supplied Solomon of Cedar and Cypress and Timber and gold
[592] 1:08:37	according to all his desire and King Solomon gave Haram 20 cities in the land
[593] 1:08:42	a Galilee so Haram came out from Tire to see the cities that Solomon had given him and
[594] 1:08:49	they did not please him and he said what are these cities which
[595] 1:08:54	you have given me bright brother so they call the land couple to this day and Haram sent to the king
[596] 1:09:01	20 Talent 120 talents of gold okay
[597] 1:09:07	now this could just be cultural basically
[598] 1:09:14	Sullivan gives we have to remember that Israel was not a large Nation
[599] 1:09:21	its cities weren't big they were more like towns if we're really really honest about this
[600] 1:09:29	the the biblical text calls the nation of Israel the smallest of the eight
[601] 1:09:34	surrounding Nations so Israel never had a huge population to
[602] 1:09:40	begin with but it was also widely distributed so having its population distributed out
[603] 1:09:48	its towns tend to be typically small and usually not all that significant
[604] 1:09:55	so Solomon says sends a letter to Hiram he
[605] 1:10:00	basically says hey I'm going to give you these these cities why don't you come out and Hiram goes great I get I get it
[606] 1:10:08	you know some new cities 20 new cities I'm gonna go out and have
[607] 1:10:15	a look see what's what what these new territories of mine look like and it gets there and he's expect he's
[608] 1:10:22	probably expecting I mean he comes from Tire you know tires a big city
[609] 1:10:28	is adjacent to Holdings silent big city
[610] 1:10:33	he goes up to to Galilee he takes his time to leave Tire ghost
[611] 1:10:41	has a look at Galilee and finds a couple a handful of cowtowns
[612] 1:10:49	with sheep herders
[613] 1:10:55	I'm tired as a big Port City it's a big Port City I mean it's so big it has to expand uh
[614] 1:11:02	you know it has a has an Island region it's got a coastal region it's big it's it's a port city you know lots of
[615] 1:11:09	traffic and trade coming through it you know it's cosmopolitan
[616] 1:11:16	Galley is hardly Cosmopolitan
[617] 1:11:21	it's a goat herder region laughs
[618] 1:11:27	yeah of course he's not going to be impressed by this he's got oh no now I got 20 coach
[619] 1:11:34	villages to look after
[620] 1:11:39	[Laughter]
[621] 1:11:45	yeah it's no surprise he was he was he wasn't pleased
[622] 1:11:50	[Laughter]
[623] 1:11:56	he's coming to BC's comment all right let's go take a look
[624] 1:12:05	hasn't shown up yet on mine but uh but yeah I mean frankly you know is
[625] 1:12:13	this is this is the this is the effect that this would have had on a Cosmopolitan King like Hiram
[626] 1:12:20	you know he was a Cosmopolitan King he was king of a big important city
[627] 1:12:26	much more important than any other city in the nation of hahaha
[628] 1:12:33	see yep yep absolutely
[629] 1:12:40	because you know that's just yeah that's just the that's just the fact of the matter is that it's just
[630] 1:12:51	uh you're you're really talking about you're really talking about the
[631] 1:12:56	difference here between say again of a Cosmopolitan City and
[632] 1:13:03	a village really a village I mean even Jerusalem they're the the
[633] 1:13:10	biggest city in in Israel wasn't that big it really really wasn't
[634] 1:13:17	you know solomonic period Jerusalem where Jerusalem was probably 10 000 people it was Tiny
[635] 1:13:26	you know Tire probably had at least 10 times that many people
[636] 1:13:32	if not more so it is a different there is a difference
[637] 1:13:38	here in scale what made Solomon important was not the number of people was the fact that he
[638] 1:13:44	could troll the trade routes his
[639] 1:13:49	Solomon's nation was prosperous and wealthy but it wasn't numerous
[640] 1:13:58	so Solomon could put on a show because he had the wealth to put on a show
[641] 1:14:05	but he also did not have the people to say create you know vast cities all
[642] 1:14:13	across Israel so ancient Israel was more of a s you know
[643] 1:14:19	salted and peppered with with various Villages but it did not have mass concentrations of people
[644] 1:14:25	so anyway I hope that answered your question um I don't think the 120 is significant
[645] 1:14:34	other than that was more of a that was that was a gift that Hiram gave
[646] 1:14:40	uh uh Solomon probably more to secure trade
[647] 1:14:46	routes to be to be honest so you do see that sometimes where Kings will give large amounts to make sure
[648] 1:14:53	that they have open roads so that was probably what was happening
[649] 1:15:00	with that so while there was sort of the trade for the Cedars that probably was not an
[650] 1:15:06	equal Exchange so while Hiram gave Cedars to Solomon
[651] 1:15:11	for the for the building of the temple and provided workers that probably was not enough to secure the road
[652] 1:15:18	so that's probably what that was probably the additional payment that that needed to be made to secure the
[653] 1:15:25	trade for tire down down the coast into say Egypt
[654] 1:15:31	so when I I hope that answer the question thank you very much for the Super Chat very very much appreciate it
[655] 1:15:46	all right uh John bullerman for ten dollars Canadian thank you very much for the Super Chat
[656] 1:15:53	gnosticism is a perennial problem but what recent Rumblings of it are on your
[657] 1:15:59	radar okay probably the most recent rumbling of it oh I should explain for those who don't
[658] 1:16:06	know what narcissism is uh I do have a three-part series on
[659] 1:16:12	gnosticism gnosticism in a nutshell is the belief
[660] 1:16:17	that one is safe through secret knowledge it's not who you know it's what you know
[661] 1:16:23	that saves you foreign yes it's the opposite of Christianity
[662] 1:16:30	and it's it's a religion that sort of derives from a blend of neoplatonism and
[663] 1:16:37	um Egyptian religion really uh Egyptian religion that sort of Tinkers with
[664] 1:16:43	platonism uh so that it becomes neoplatanist like but that's that's quibbling
[665] 1:16:50	nevertheless it has a way of adapting itself to
[666] 1:16:57	almost every religion foreign because what it does is it takes the sacred texts of any religion and
[667] 1:17:04	algo Rises it to give it Gnostic meaning this is why you find Jewish Gnostic sex
[668] 1:17:10	Christian Gnostic sex many agnostic sex uh Islamic Gnostic sex you find Gnostic
[669] 1:17:19	sex in Europe in Asia North America you know Christian Science is sort of
[670] 1:17:25	the paradigmatic Gnostic sect of uh North America
[671] 1:17:31	but you also have others as well probably the most recent has been say
[672] 1:17:36	Michael Petro's Valley of healing which has made some big splashes
[673] 1:17:42	uh but it's it's clearly an all-stick sect and that's probably the one that's been
[674] 1:17:49	most recent on my radar and that was like last year now I understand that there's been some
[675] 1:17:55	issues with inside that group some discontent after some failed prophecies
[676] 1:18:03	so so that's a that's a situation in in change at the moment in flux
[677] 1:18:09	so but that's the most recent I've heard of anything Gnostic that's come on my radar in say the last 12
[678] 1:18:17	months so anyway I hope that answers your question thank you very much for the Super Chat very very much appreciate it
[679] 1:18:34	the Camilla part for five dollars thank you very much for the Super Chat
[680] 1:18:40	was the mixed multitude of The Exodus meant to parallel the salvation of all people through Messiah
[681] 1:18:46	if so why isn't this highlighted as much oh interesting
[682] 1:18:53	well we're getting here into points of christology high christology
[683] 1:19:00	uh typology prophecy
[684] 1:19:06	their there is something to this
[685] 1:19:13	that one of the things that
[686] 1:19:19	that Israel was supposed to be was It was supposed to be a kingdom of
[687] 1:19:24	priests to deliver God's message to the world
[688] 1:19:31	so yes definitely the mixed multitude was supposed to parallel the salvation
[689] 1:19:39	of all people through Messiah but that is a secondary meaning of high
[690] 1:19:45	christology now we have to understand what we mean by primary and secondary meanings the primary meaning is the surface
[691] 1:19:52	meaning of the text what it's meant to say to its original context and to its original reader
[692] 1:19:59	which is it does not happen to be first century Christians or basically yes today
[693] 1:20:05	it was meant to convey that a bunch of other ethnicities traveled with the Israelites out of Egypt okay that's the
[694] 1:20:12	surface meaning but looking at it through the lens of high christology
[695] 1:20:18	you can look at that and you can say that this was a parallel to the Salvation of All
[696] 1:20:25	Peoples through Messiah that's definitely true and that is consistent with New
[697] 1:20:31	Testament topology now if so why isn't this highlighted as much
[698] 1:20:40	well I think there are some Scholars that do highlight this I think the the like Beale would would
[699] 1:20:47	definitely say that this is this is a a parallel of of high christology but then
[700] 1:20:53	again two Bill GK be a will see hi christology everywhere
[701] 1:21:01	christology is the primary reading now here's one of the things I disagree
[702] 1:21:06	with on on Beale uh
[703] 1:21:12	I read his book on the temple okay now being an Old Testament guy I'm super fascinated with the temple
[704] 1:21:18	you know I want to know about construction I want to know about uh layout I want to know about
[705] 1:21:23	iconography I want to know about uh fabrics and materials and rituals and
[706] 1:21:32	like the ritual cycle in the temple and how all that's done nope
[707] 1:21:38	Bill didn't talk about any of that he talked almost entirely about how the temple is the new is is a uh topology
[708] 1:21:45	for Jesus Christ um
[709] 1:21:52	I think you're missing something here like the original context
[710] 1:21:59	okay so while I think topology is important
[711] 1:22:04	I think it is a valid reading I think it has to be the secondary reading
[712] 1:22:10	not the primary reading I think this is where I just disagree
[713] 1:22:17	with a lot of new testament Scholars is because a lot of new testament Scholars are so wrapped up in say the New Testament world and the New Testament
[714] 1:22:24	exegesis and and how they did an exegesis in the first century they do
[715] 1:22:31	tend to say that they they confuse say the exegesis of
[716] 1:22:38	the second temple period and for centuries with the exegesis and the
[717] 1:22:46	proper or the primary context of the ancient documents themselves
[718] 1:22:51	okay so this is why I think that while this
[719] 1:22:59	while I don't think this is I think this is highlighted I think I think there are new testament Scholars that do this
[720] 1:23:06	um it's it's not it's it's less obvious and less overt than say say a lot of the
[721] 1:23:14	other overt topologies that you do find in the New Testament so I think I think those those overt topologies do get more
[722] 1:23:21	attention but I also think too that it is available value reading and I also think
[723] 1:23:29	it's a valued reading given the history of Israel that it was supposed to be priests to
[724] 1:23:35	the world it was supposed to reach out to the Pagan Nations
[725] 1:23:41	and they failed in that they closed Yahweh worship off to themselves
[726] 1:23:49	and did not let they did not take the message out there
[727] 1:23:55	unless they want to convert them to Jews
[728] 1:24:00	but we do see this pattern over and over again in the in the Old Testament where
[729] 1:24:06	occasionally you get a righteous Gentile you get righteous Gentiles you know you
[730] 1:24:12	get this mixed multitude you get Uriah the hittite you get
[731] 1:24:18	Jonah having to go and preach to Nineveh and they repent
[732] 1:24:25	you find righteous gentiles you know Rahab the Harlot righteous
[733] 1:24:32	Gentile Ruth the moabite righteous Gentile
[734] 1:24:37	you get righteous gentiles and this was meant to be an embarrassment
[735] 1:24:46	This was meant to embarrass Israel to reach out to its pagan Neighbors
[736] 1:24:55	which it never did so
[737] 1:25:01	with that said I do think it is important to recognize that while this is topology
[738] 1:25:09	it's got a it's got a pretty good basis for it too so
[739] 1:25:14	it's this is a balance it's a bounce you take the primary context and you take a valid Secondary High christological View
[740] 1:25:22	and you've got a wide panoply of meaning here
[741] 1:25:27	so anyway thank you very much the Super Chat very very much appreciate and I hope that helped
[742] 1:25:39	wow we're almost at the end of super chats s was early
[743] 1:25:46	okay Travis Garrett for five dollars thank you very much for the Super Chat
[744] 1:25:52	Leviticus five four to six would allow would this allow
[745] 1:25:57	for japheth to not burn his daughter given that he does not does in judges 11
[746] 1:26:03	why does he get an honorable mention in Hebrews 11 32. okay good question
[747] 1:26:15	let's read the Leviticus first Leviticus here
[748] 1:26:28	Leviticus 5.
[749] 1:26:34	four to six or if a person swears thoughtlessly with
[750] 1:26:40	his lips to do evil or to do good in whatever manner a man speak thoughtlessly with an oath and it is
[751] 1:26:47	hidden from him and then he comes to know it he will be guilty of one of these
[752] 1:26:52	so it shall be when he becomes guilty in one of these that he shall confess that
[753] 1:26:58	in which he has sinned he shall also bring his guilt offering
[754] 1:27:04	to the Lord for his sin which he has committed a female from the flock a lamb or goat as a sin offering so the peace
[755] 1:27:12	priest shall make atonement on behat his behalf for his sin
[756] 1:27:17	okay would this allow japheth to not burn his daughter yes absolutely this is the this is the
[757] 1:27:24	escape valve this is a safe harbor he can get out of it right here this is permitted okay
[758] 1:27:34	given that he does in judges 11 why does he get an honorable mention in 11 32 all
[759] 1:27:42	right now there's a missing piece here we have to remember
[760] 1:27:49	that he is located in the hinterland he's located in the hinterland
[761] 1:27:54	he is also the son of a harlot who's driven out of the house very young
[762] 1:28:02	he's not he was never raised as a proper Israelite
[763] 1:28:07	he doesn't know this text exists he is more familiar with the Pagan
[764] 1:28:14	practices of his region than he is with the scriptures
[765] 1:28:20	in those pet more outskirt regions child sacrifice would have been more common
[766] 1:28:27	just like we find in a lot of say outskirt religions religion is on the periphery
[767] 1:28:35	they tend to more adapt to local practice
[768] 1:28:40	than they do to say the more the liturgical
[769] 1:28:46	prescripts this is why for example you find some aberrant practices in say
[770] 1:28:54	Roman Catholic Catholicism in Mexico than you do in Vatican City
[771] 1:29:01	okay in Vatican City you're getting pure liturgical practice
[772] 1:29:07	and uh Mexico you get some people who are
[773] 1:29:12	practicing some pretty strange stuff like uh uh Santa morte
[774] 1:29:18	okay saint of the Dead you know so you do get some strange
[775] 1:29:24	stuff on the outskirts of liturgical practice
[776] 1:29:30	the same thing's happening in Israel you're going to get a very very different liturgical practice out on the
[777] 1:29:36	Hesh Bahn and the Arden then you are say Jerusalem
[778] 1:29:43	or in Hebron more the centralized cult centers of Yahweh worship
[779] 1:29:49	this this is this is just because you got a higher concentration of priests uh
[780] 1:29:54	reading of the texts of public displays of religion out on the RNN
[781] 1:30:01	at heshbon you're not getting any of that
[782] 1:30:06	so that's going to be really really change
[783] 1:30:13	jephthah's perception of what's permitted and what isn't
[784] 1:30:19	not knowing about this this section of Leviticus he's going to follow the local
[785] 1:30:24	practice which is to commit child sacrifice okay so that's why he carries through
[786] 1:30:31	with it instead of sort of getting out of it is because he's ignorant
[787] 1:30:39	and judges 11 really shows how ignorant he is he knows he knows practically nothing
[788] 1:30:45	he knows practically nothing so now that race is then the question of
[789] 1:30:51	why does he get an honorable mansion in Hebrews 11. let's go to Hebrews 11.
[790] 1:31:08	now I don't think I will read the whole passage but it says now Faith I will start a little
[791] 1:31:15	bit 11 and just drop down now Faith is the Assurance of things hoped for the
[792] 1:31:20	conviction of Things Not Seen for by it the men of old gained approval
[793] 1:31:26	it's not one of the things here we have to understand is this gained approval
[794] 1:31:32	not everything was approved okay and that's an important thing to consider here
[795] 1:31:37	okay by faith we understand that the worlds were prepared by God so that what is
[796] 1:31:43	seen was not made out of things which are visible we'll go start dropping down now
[797] 1:31:50	so
[798] 1:31:58	started uh verse 8 continue verse eight by faith Abraham was called obeyed going
[799] 1:32:04	out of place where he was to receive for an inheritance I went out not knowing where he was going
[800] 1:32:10	by faith he lived as an alien in the land a promise as in foreign land
[801] 1:32:15	dwelling intense with Isaac and Jacob fellow heirs and the same promise before he was looking for the city with
[802] 1:32:22	foundations okay now one of the things he's not approved of is
[803] 1:32:29	you know he's lying you know he lies to to abimelech he lies to pharaoh
[804] 1:32:35	you know those are not approved not everything Abraham does is approved of
[805] 1:32:43	only that aspect where he shows faith is approved
[806] 1:32:52	let's drop down finally to jephthah
[807] 1:32:58	who passed Moses here
[808] 1:33:05	okay and what more shall I say for the time will fail me if I tell of this verse 32
[809] 1:33:12	Gideon Barrack it's Samson yep of David and Samuel and the prophets
[810] 1:33:20	who by faith conquer kingdoms performed acts of righteousness obtain
[811] 1:33:27	promises and shut the mouths of lions okay now
[812] 1:33:32	Samson's a dirt bag Samson is a pure dirt bag
[813] 1:33:40	the only Act of Faith Samson ever does
[814] 1:33:45	is his one little Act of Revenge
[815] 1:33:50	where he brings down the Temple of Dagon he's blinded he's strapped to two pillars in
[816] 1:33:56	the temple of Dagon and he pushes the pillars over and brings down the whole house that's his Act of Faith
[817] 1:34:05	that he puts his faith in God at that point he's no longer a Nazarite he's he's destroyed that vow every condition
[818] 1:34:11	of that vow he's not a Nazarite anymore his only gain of strength back
[819] 1:34:19	is because of his faith in God and God supernaturally empowers him to do it
[820] 1:34:26	okay stamps his complete life is a shipwreck
[821] 1:34:33	he is the paradigmatic fool he couldn't he couldn't care less about
[822] 1:34:39	the things of God he didn't earn them they came to him more or less as a
[823] 1:34:46	result of the Nazarite vow that he was that was imposed upon him
[824] 1:34:52	but he couldn't care less he was a man of his flesh a man of
[825] 1:34:58	Desire he was a terrible person really really awful
[826] 1:35:04	and the question more is why does Samsung get a mention here well he does one Act of Faith
[827] 1:35:10	one Act of Faith that brings down the temple on the Philistines
[828] 1:35:17	Jeth is the same way he puts his faith in God
[829] 1:35:22	to bring down the sons of Ammon it's not a this is not a
[830] 1:35:32	they say a a blanket thumbs up on everything these guys do
[831] 1:35:38	hardly they're being mentioned here because they've done one or maybe a couple acts
[832] 1:35:46	of faith that produced that God used for Grand results
[833] 1:35:54	and that's what's being shown here I mean even take the rest of this David David was a terrible father
[834] 1:36:01	it was awful you know he was uh you know they call him a man of blood
[835] 1:36:07	he was a violent man so
[836] 1:36:13	you know I mean he had your either hit I killed he was a murderer
[837] 1:36:18	not every act in I mean they called Hebrews 11 the Hall of faith
[838] 1:36:24	but we oh that some in some ways over simplifies it more should be called
[839] 1:36:32	a hall with acts of faith because it's not giving a blanket
[840] 1:36:39	um honor to all these people because some of them were dirt bags
[841] 1:36:46	instead it's basically saying that each of these people performed acts of faith in their life that God used for God's
[842] 1:36:53	glory that's the point of Hebrews 11. and that's why jephthah is mentioned
[843] 1:36:59	here because against insurmountable odds and frankly the Israelites uh uh in their
[844] 1:37:07	armed conflict with sons of Ammon were outnumbered and yet they prevailed because of faith
[845] 1:37:15	so anyway I hope that answers your question it's a great question thank you very much for the Super Chat and very very much appreciated
[846] 1:37:28	and I think that's the that's the last Super Chat so we're gonna take some non-super chats now
[847] 1:37:34	and I might actually get out early tonight whoa what a what a wonderful thing
[848] 1:37:43	all right I'm gonna see how far back I can go here
[849] 1:37:49	and we're gonna start taking some non-super chats all right
[850] 1:37:56	oh there is one uh bonbon's gonna get a wish here granted
[851] 1:38:03	and take this one here from bonbon he wins again
[852] 1:38:09	was there a drop in quality with regards to the golden funerary masks during the transition from the New Kingdom to uh
[853] 1:38:17	intermediate period period three when I look at Tutankhamun's mask and Amina and mopes it seems like a quality drop yes
[854] 1:38:25	there is and there's a really really good reason why there's a quality drop
[855] 1:38:30	but it's probably not for the reasons you think it is okay
[856] 1:38:36	foreign they're making funerary masks out of
[857] 1:38:41	gold in the third intermediate period they're making them out silver
[858] 1:38:48	now to our modern Minds we're thinking oh Gold's better than silver why didn't
[859] 1:38:54	they just continue making them out of gold it's because back in the transition from
[860] 1:39:02	the New Kingdom to the 30 intermediate period and silver was still considered to be more valuable in gold
[861] 1:39:09	okay it's changed now I mean it's completely
[862] 1:39:15	reversed but there during the New Kingdom silver was much much more valuable than
[863] 1:39:20	gold because it was more scarce there weren't silver mining operations
[864] 1:39:26	back then
[865] 1:39:33	camouflage two dollar one um oh no
[866] 1:39:39	provided in the world below and it's okay all right I will take that I did
[867] 1:39:46	not see that but I will take that and just see if I
[868] 1:39:52	can find that
[869] 1:40:04	okay found it all right all right just uh give me a moment I'll
[870] 1:40:10	finish this question here and we'll get to it all right um was there a drop are they okay we're uh
[871] 1:40:17	so Back in the New Kingdom Period and before gold was more common more available and
[872] 1:40:24	thus it was less valuable in silver silver was only used for accent pieces for the most part
[873] 1:40:32	so silver was very um very scarce now
[874] 1:40:37	during the third intermediate period silver started becoming a lot more available as silver mining operations
[875] 1:40:45	began but the perception of the value of silver had not cut up yet
[876] 1:40:51	so they're getting a lot of silver in a third enemy period so the kings of each change they go from gold to Silver
[877] 1:41:00	now anyone who's worked in the jewelry business for any period of time knows
[878] 1:41:06	that it is more difficult to work in silver than in gold
[879] 1:41:12	it's a less ductile metal gold you can just sort of play with you know you can
[880] 1:41:17	just play with you can beat it you can mold it you can stretch it and it doesn't crack or break
[881] 1:41:24	so it's very very easy to work in Gold it's very ductile which means you can mold it all over the
[882] 1:41:30	place I mean it's just a wonderful material to work with I I've always enjoyed working with gold more than silver
[883] 1:41:37	the Egyptians weren't used to working in silver at least not on those scales those are
[884] 1:41:44	doing a death mask doing a higher coffin and silver very difficult to do
[885] 1:41:52	so the Egyptians are having to learn new metal working techniques to accommodate these new burials of
[886] 1:41:58	Kings so it the quality drop can be we can we
[887] 1:42:04	can owe the quality drop and it's not a horrible quality drop as much as it is that
[888] 1:42:12	it's the techniques the gold working techniques that the
[889] 1:42:18	Egyptians had up to the New Kingdom were already 2 000 years old two thousand years of gold working
[890] 1:42:27	that's a lot of time to perfect your techniques so by the time you get to the New Kingdom they're doing fabulous stuff
[891] 1:42:34	because they have that cultural tradition by the time you have the third
[892] 1:42:41	intermediate period come around you have 20 years to learn how to work in silver
[893] 1:42:49	you go from nothing to 20 years that's not very long to pick up new
[894] 1:42:56	techniques or adapt those techniques so there is a quality uh
[895] 1:43:02	drop because there's a there's a steep learning curve involved essentially and it is more difficult to work in
[896] 1:43:09	silver so that's why the quality drop it's not because the S the Craftsmen are less
[897] 1:43:16	talented it's not because that the regime was less wealthy
[898] 1:43:22	they're still putting everything into those those burials it's just that
[899] 1:43:29	that it takes time to learn those skills and they're difficult it's difficult working
[900] 1:43:35	silver so when I I hope that answers your question thank you much for your question fascinating question uh great
