[0] 0:00	[Music] foreign
[548] 1:03:28	and capturing Egypt first episode well I know he got into trouble recently
[549] 1:03:35	over his um his whole um
[550] 1:03:42	oh videos over Cleopatra he got this whole Channel demonetized
[551] 1:03:49	so you know he got to trouble he's gotten into trouble over that Netflix uh
[552] 1:03:54	documentary yeah so we're not going to comment on
[553] 1:04:00	that we're not going to comment on the Cleopatra documentary because uh
[554] 1:04:05	YouTube does go on has gone on a cancel Rampage over this so
[555] 1:04:11	it's suffice it to say madron said some stuff that I that I highly agree with highly agree
[556] 1:04:18	with him okay
[557] 1:04:24	the next Super Chat here is from Mr Rich B.o.B for ten dollars thank you very much for that Super Chat
[558] 1:04:31	the what sister
[559] 1:04:37	a stone of kufu hahaha laughs
[560] 1:04:44	yeah uh Christian bolsov Bolshevik said melatron said nothing wrong I agree he said nothing wrong he was dead on
[561] 1:04:52	but being right can get you canceled
[562] 1:05:01	okay so the next Super Chat here from Mr Rio B for ten dollars thank you very much for that Super Chat
[563] 1:05:06	regarding my question to tooling question last week hike badly misinterprets against Praxis for
[564] 1:05:14	tatillian uses First Corinthians 15 28 to reconcile a trinity with the monarche
[565] 1:05:20	of the father as saying the Trinity will cease
[566] 1:05:25	oh boy uh yeah that doesn't surprise me that doesn't surprise me one bit
[567] 1:05:32	I have seen a lot of people butcher to Julian
[568] 1:05:38	and um this is one of those cases where you know it probably was
[569] 1:05:45	um oh yeah cartoon quotes vast
[570] 1:05:51	sections of her heretic literature vast section something like 50 pages and
[571] 1:05:56	a stretch so you know you have to be so careful when quoting
[572] 1:06:03	tertullian that you are you know that you're quoting to tulian and not who he's quoting
[573] 1:06:10	and this can be just uh just an outrageous thing to to I mean
[574] 1:06:17	you're you are trying to keep track of 50 70 Pages at a time you know just
[575] 1:06:24	trying to figure out you know is this tertullian talking or is this no Edis talking you know so or somebody else
[576] 1:06:32	talking so you have to have a really I mean it's
[577] 1:06:38	it's exhausting it's exhausting to to read some of these Church follows because they'll all do
[578] 1:06:43	this they all do this
[579] 1:06:53	yeah it might be worth burning a ream of paper to print it out because it's just like whoa
[580] 1:06:59	uh yeah you have to you it takes a lot of a lot of mental energy to to keep
[581] 1:07:05	track of the arguments and who's saying it
[582] 1:07:11	so it's Your Rod you should do the same Dr Falk
[583] 1:07:17	become the next tertullian and confuse everyone introduce chaos
[584] 1:07:24	[Laughter] yeah well you at least can't at least
[585] 1:07:31	you can't confuse them accuse him of quote mining oh no you certainly cannot accuse him of quote mining he takes the
[586] 1:07:38	whole context not just a quote not just a sentence or
[587] 1:07:44	two 50 70 pages of it
[588] 1:07:51	it's like yeah exactly okay make a note of that yep
[589] 1:07:57	1908. yeah so um
[590] 1:08:04	yeah it does not surprise me that uh hike badly missed interprets against uh
[591] 1:08:11	um that doesn't surprise me one bit I've seen it happen a lot uh you know
[592] 1:08:18	um the Jehovah's Witnesses did this too when they um when they published they
[593] 1:08:24	publish a track they're one of the most famous tracks is should you believe in the trinity
[594] 1:08:30	the inferences here is no but they quoted tertullian and they took
[595] 1:08:37	big chunks of noettis and basically said well that's tertullian's words it's like no it's not so this is not Julian
[596] 1:08:45	speaking that's for sure but you know to the unwarya reader they
[597] 1:08:53	would think oh yeah tutulin was a modalist he didn't believe in the trinity
[598] 1:08:58	hahaha where no but I will basically say that we know
[599] 1:09:05	we've we've engaged the Jehovah's Witnesses on this and they will just when we show them we can show them I
[600] 1:09:11	mean we had the early church falls and we could find the section and look it up and see where they're quoting it from and
[601] 1:09:17	you know you'd show them and they would just say well I think that's certainly they'll just double down
[602] 1:09:24	so you know it's at that point you're not really arguing uh based on facts they've got their point of view and
[603] 1:09:30	they're gonna stick to it even if it's demonstrably wrong
[604] 1:09:36	so anyway but yeah this doesn't surprise me one bit it happens more frequently
[605] 1:09:42	than I care it's actually one of the reasons this is actually one of the reasons why I wanted to get into patristics
[606] 1:09:48	uh when I was a graduate student was I had seen so many people badly Butcher
[607] 1:09:54	and badly misquote the church fathers I mean really egregiously misquote them
[608] 1:10:01	it's like they they didn't look up the Greek or the Latin they just they just
[609] 1:10:09	took something and just completely tore out of his context and twisted how
[610] 1:10:15	it was supposed to say and I saw a lot of actual real Scholars do this
[611] 1:10:21	so and not just the Jehovah's Witnesses but real Scholars so
[612] 1:10:29	I I guess it got very jaded about some of the
[613] 1:10:35	um stuff that was coming out um from uh that quoted the church follows
[614] 1:10:40	because I knew having read a lot of that material myself that there was just
[615] 1:10:47	um it's it's a discipline it really is a discipline now I highly encourage people to do this discipline
[616] 1:10:53	yeah it will make you a more attentive reader
[617] 1:10:58	you know you know and and here's what I recommend if anyone wants to get into the church fathers I think a great way
[618] 1:11:04	to do this is get Philip shafts um uh ancient near Eastern fathers or sorry
[619] 1:11:10	not ancient um the anti-nician fathers the ANF series The First One okay and it's available on for free on
[620] 1:11:18	the ccel library well it's an electronic library these things are out of copyright so you know you can download
[621] 1:11:24	the PDFs and it's a great resource great resource
[622] 1:11:30	and I would suggest people start reading from the volume one
[623] 1:11:36	you know the early church fathers one of the things you're going to get is it's
[624] 1:11:41	going to build up slowly you know the first the first few um
[625] 1:11:47	authors in that set are relatively short they're relatively short you know they might be five ten Pages you know some of
[626] 1:11:55	them are even just like one page okay but then it starts building up with
[627] 1:12:01	longer and longer writings until you get like the five book set of uh of Iran ass and now
[628] 1:12:08	once you get into Iran ass you start seeing how the church fathers are really going to start arguing at that point
[629] 1:12:15	so but by the time you work your way through Iran ass you have now a sense of
[630] 1:12:22	how the writing style is yeah read it for style read this thing
[631] 1:12:28	for style because that will help you to read the rest of the church fathers
[632] 1:12:33	uh one of the great things about you're an ass is
[633] 1:12:38	he is so tongue-in-cheek um he answers a lot of humor so you can
[634] 1:12:44	you can really sort of figure out when you're in when he's talking about a heretic and when he's not
[635] 1:12:50	because how he Lampoons it now he's still representing it in its
[636] 1:12:56	proper way but he is inserting a lot of sarcasm
[637] 1:13:01	okay so it's a great way to learn how to read for the church fathers
[638] 1:13:08	is as I said take that volume and it's just start reading through it and then go through volume two and
[639] 1:13:14	volume three by the time you hit a tertullian you'll have a lot of practice at reading
[640] 1:13:20	this stuff for the style that they do you'll recognize okay I'm in that 50 pages of
[641] 1:13:27	nowhereis all right now I'm into tertullian's 30-page rebuttal
[642] 1:13:35	so um yeah this is this is not uncommon that Scholars who never went through
[643] 1:13:42	this process of acclimatizing their reading skills well badly badly
[644] 1:13:48	butchered the church fathers and I mean badly so anyway thank you very much for the
[645] 1:13:54	Super Chat very much appreciate and I hope that added something to uh your experience here
[646] 1:14:06	okay uh we have Murray of Sweden next for 10 Swedish corner thank you very
[647] 1:14:12	much for the uh 100 Swedish corner thank you very much for the Super Chat long time no see yeah it's good to have
[648] 1:14:18	you back uh we are as I say we are trying to build community here so even if you don't give a Super Chat come back
[649] 1:14:25	we want you here you know it's you're part of the community
[650] 1:14:30	so you know don't be don't be sheepish about coming back so we we want you here because it
[651] 1:14:37	is great to have you here Clive's on
[652] 1:14:42	no I didn't see that oh um I see that one of my former um
[653] 1:14:48	martial arts instructors was on here Clive booth great to see a friend if you're still listening
[654] 1:14:54	um I'm glad you decide to pop in um it's been uh I've missed our workout
[655] 1:14:59	sessions so um uh definitely shout out to Clive I'm Glad You Came tonight
[656] 1:15:06	wow I didn't know that didn't see it okay uh Murray here says long time no
[657] 1:15:11	see anyway the Bible shows or hints that for example Adam didn't literally become 930
[658] 1:15:18	years old but was the age of the clan okay uh I think that's okay that's a question anyway the Bible shows her
[659] 1:15:24	hints that for example oh anyway I think I think any way to
[660] 1:15:30	show that the Bible hints that Adam didn't literally become 930 years
[661] 1:15:35	old but was the age of his clan yeah there is actually uh which is
[662] 1:15:41	that for example uh various parts of the Bible and not necessarily Adam
[663] 1:15:47	okay not necessarily Adam but other old Patriarchs Patriots that lived a
[664] 1:15:53	very long age will say things that seem very out of characteristic if people did live this
[665] 1:16:00	long like for example the Bible states that
[666] 1:16:07	um that Tara was 135. when
[667] 1:16:13	Abraham was born okay all right
[668] 1:16:18	and then Abraham's says you know you know to God he says to
[669] 1:16:24	God well who has ever given birth at age 100
[670] 1:16:30	who's ever followed a child at age 100 and you go wait
[671] 1:16:36	wasn't sure just didn't your father do that didn't his father do that
[672] 1:16:42	everybody that preceded him to do that
[673] 1:16:50	[Laughter] yes they're they're said to have done
[674] 1:16:57	that okay so all you can only interpret this if
[675] 1:17:03	that beginning is a clan not an individual
[676] 1:17:09	okay because you have to take both statements into account here
[677] 1:17:16	so Tara was born with his father yeah but
[678] 1:17:21	uh you go to say the um Septuagint but even even like for example you go way
[679] 1:17:28	back it says he lived to uh I forget what it says he lived too let me just look that up for a moment
[680] 1:17:34	Genesis 11
[681] 1:17:42	that's here was 205 years indicted in Iran okay
[682] 1:17:53	so I'm here yeah nehor lived 119 years this is uh
[683] 1:17:59	Genesis 11 verse 25.
[684] 1:18:05	uh nehor lived 119 years after he became father of sorry that was another one
[685] 1:18:11	okay so he was 29 so 30
[686] 1:18:18	32 39 so yeah and in the masoretic text it
[687] 1:18:24	does seem to be more along those lines where they're young when they beget but they live a very long time now
[688] 1:18:32	that I can sort of get I wonder if that's the same for Genesis
[689] 1:18:37	I Genesis 5 will also have there's a similar list here
[690] 1:18:51	okay when Adam had lived 130 years he became the father of a son in his own likeness and In His Image and named him
[691] 1:18:57	Seth okay so there's one and since we're Adam is like that
[692] 1:19:04	Seth Live 105 years and he became father of enosh
[693] 1:19:14	enash was a little younger at 90.
[694] 1:19:31	so we do have examples previous to to Abraham
[695] 1:19:37	of people giving supposed to be giving birth at old age
[696] 1:19:43	okay and living to those little old ages so
[697] 1:19:49	uh I think there's more than enough hints here now we also have two the ticking account like Exodus six
[698] 1:19:57	and in Exodus 6 we have the genealogy of Moses okay
[699] 1:20:04	now the genealogy of Moses let's go to geology of Moses because I think that's also very applicable here
[700] 1:20:10	too Exodus 6.
[701] 1:20:22	foreign
[702] 1:20:30	yeah he's an honorary versus firstborn he's definitely an honorary firstborn there's no there's no question Abraham is an honor of her firstborn
[703] 1:20:38	okay you have that generation here of uh in verse six of the sons of Levi according
[704] 1:20:44	to generations of this is verse 16. Gershon kohath mirari
[705] 1:20:50	um this one's Gershon uh where's Moses here okay Amron
[706] 1:20:57	okay so from Levi to kohath Amron iskar and Hebron and uzal and the length of
[707] 1:21:03	class life was 133 years now we don't we're not told when cohath gave birth
[708] 1:21:09	this is murari sorry the Sun and Anna married his father jacobed his father sisters Djokovic and she bore him Aaron
[709] 1:21:17	and Moses and the length of amnest was 137 years okay now
[710] 1:21:23	three generations the genealogy here is only three generations a kohath was born outside
[711] 1:21:31	uh in Canaan so half comes to Kanan or sorry to Egypt
[712] 1:21:38	he has gives birth to amram amram gives birth to Moses
[713] 1:21:44	three generations three generations we're also told that the Israelites
[714] 1:21:50	became numerous and multiplied in the land well how are you going to get numerous
[715] 1:21:57	and multiply in the land with only three generations it's not possible
[716] 1:22:04	a whole lot of twins yeah sexed up every Airy Israelite mom's an
[717] 1:22:10	Octomom
[718] 1:22:23	yeah you know it's this is just that's the you you could only you only have a
[719] 1:22:31	couple Alternatives here in the genealogy of Moses you know either we're talking about a
[720] 1:22:37	clan of Omron or we're talking about a childbirth here
[721] 1:22:44	that's so uh right that's so out of control that it breaks all human records for
[722] 1:22:50	um like I said uh fertility
[723] 1:22:56	okay now but there's another Another Part of of Exodus six here that would indicate
[724] 1:23:02	that we're dealing with Clans as well okay which is when it talks about the sons of
[725] 1:23:07	Korah and that is now
[726] 1:23:16	okay on verse 24 and the sons of Korah asir elkana and
[727] 1:23:22	abhi ASA these are the families of the korates that word family there
[728] 1:23:30	I hate how how English Bibles translate this okay I hate
[729] 1:23:36	how this because one of the things about this is that families should be translated as
[730] 1:23:44	Clans the Old Testament does not care about
[731] 1:23:49	the nuclear family unit it cares about Clans
[732] 1:23:55	so you can do a simple word search of the of an English Bible for family
[733] 1:24:03	and you will get Clans you know
[734] 1:24:09	just for example in Genesis 19 32. where is it now
[735] 1:24:17	1932. that's Offspring that's
[736] 1:24:24	Steve was um where is that now
[737] 1:24:33	okay Leviticus uh you know you go through Leviticus it's full of Clan
[738] 1:24:38	identifications numbers is full of it of course should be but you get the idea very very quickly
[739] 1:24:47	that the Bible the Old Testament is obsessed
[740] 1:24:52	with Clans it's obsessed with Clans so I think the evidence is sufficient
[741] 1:25:01	to at least demonstrate that what we're talking about here in Genesis 11. and even Genesis 5.
[742] 1:25:10	is basically Clan identities okay so this would seem to indicate that if
[743] 1:25:18	we are talking about a client identity here that Adam himself probably did not live to that length
[744] 1:25:25	but that in most likelihood his progeny carried on the clan name
[745] 1:25:32	and this is very typical of Clans Let's just answer this all the time this is why we have Clans like
[746] 1:25:39	Clan land McDonald what
[747] 1:25:44	he said numbers is full of it
[748] 1:25:54	no I'm not atheist there's a lot of Juan Wyatt supporters
[749] 1:25:59	who think I'm an atheist
[750] 1:26:05	because I don't believe in the prophet Wyatt
[751] 1:26:15	okay so that's sort of where our base of evidence is yeah our base of evidence is with
[752] 1:26:21	um uh Genesis 11 and 12 and Exodus 6 plus the
[753] 1:26:30	frequent occurrence of the word clan in the Old Testament so anyway thank you very much for the
[754] 1:26:37	Super Chat very very much appreciate it yeah fraudwide indeed
[755] 1:26:45	[Laughter] I don't know quote mining seems to be a
[756] 1:26:51	lot more profitable these days than Bitcoin mining
[757] 1:26:58	Island Cloud yep there is Clan McLeod
[758] 1:27:04	it's real I don't know how old Clan McLeod is I
[759] 1:27:10	know Clan McDonald is 900 years old
[760] 1:27:19	[Music] [Laughter] I'm gonna put that one up
[761] 1:27:29	Danny DeMent says can you imagine if Adam had lived that long almost a thousand years of your descendants
[762] 1:27:35	coming in and chewing you out during the hard times oh yeah there'd be that uh
[763] 1:27:45	[Music] [Laughter]
[764] 1:27:57	no we could be living up in Paris right now but
[765] 1:28:02	Daniel man also says we could be living it up in Paradise right now but no you
[766] 1:28:07	and Grandma had to have a snack laughs
[767] 1:28:15	oops
[768] 1:28:24	okay [Laughter] all right let's see where we are next
[769] 1:28:31	um going up
[770] 1:28:53	all right so I want to thank uh Maurice Sweden again for that particular uh
[771] 1:29:00	Super Chat all right and the next one now is
[772] 1:29:09	and down here we go
[773] 1:29:15	let me explain followers of the shepherd for two dollars thank you very much for the Super Chat
[774] 1:29:21	my question is in the chat the one on numbers all right let's see
[775] 1:29:32	okay I see it all right let's see it okay and
[776] 1:29:38	his question is in numbers 3140 it says the Lord was given a tribute of people
[777] 1:29:44	what does this mean is it possible they became pretty slow let's find out
[778] 1:29:49	so let's pull up our Bibles let's go to numbers
[779] 1:29:59	31 verse 40.
[780] 1:30:06	context okay
[781] 1:30:18	ah okay This Is War spoils okay this is war
[782] 1:30:25	spoils so now
[783] 1:30:32	they are they are going to war here let's see where it is let's begin
[784] 1:30:46	okay so this is the war spoils against the midianites all right and the narrative here starts
[785] 1:30:52	at verse one then Lord spoke to Moses saying take full Vengeance for the sons of Israel on the midianites afterwards
[786] 1:30:59	you'll be gathered to your people so here's what's happened the midianites start double dealing with
[787] 1:31:09	the up until this point the midianites have an alliance with the Israelites
[788] 1:31:15	through the mayoral relationships between Moses and
[789] 1:31:21	um and the midi at night woman he you know at first his first wife essentially
[790] 1:31:27	now presumably this is at the this is at the end of Moses's life and in all
[791] 1:31:34	likelihood that midianite woman is dead zebra's dead okay
[792] 1:31:39	she's dead and um if he's not widowed a second time
[793] 1:31:46	he's probably it it probably is could be a subsequent widowing okay
[794] 1:31:54	either way that Alliance of my marriage no longer exists
[795] 1:32:03	but they decide to start double dealing and this these many nights start talking
[796] 1:32:08	to the moabites and the moabites convinced the midianites to go to war
[797] 1:32:14	against the Israelites so this is
[798] 1:32:20	this is tribal retribution this is tribal retribution
[799] 1:32:26	so they have a little war and then in numbers get down further
[800] 1:32:31	down in the numbers they soldiers come back with Spoils of War
[801] 1:32:36	okay and there's a division here
[802] 1:32:45	um between what was given to the Israelites
[803] 1:32:51	and what was given to the Levites because remember Levites don't get a
[804] 1:32:56	share of stuff so there's a law here there's there's a there's a command here that some of
[805] 1:33:03	these things are given to the Tabernacle some of these things are given to the Levites
[806] 1:33:12	um so anyway we get down to to passages like numbers
[807] 1:33:18	30 uh 31 40. where it talks about human beings from Human the Lord's Levy was 32
[808] 1:33:26	persons so essentially what's going to happen here is that of the 16 000 War captives
[809] 1:33:36	and slavery in in the ancient near East was often done through War captives you
[810] 1:33:42	know Egyptians did this all the time they would go into the Levant conquer cities and then bring home a whole bunch
[811] 1:33:47	of people that would serve as slaves this is this is the standard operating
[812] 1:33:53	procedure in the ancient near East because you didn't have a lot you mean
[813] 1:33:58	you had you had two choices essentially you could kill them all or you could take some of them captives
[814] 1:34:03	you could leave them alone too but they could end up being a problem in a future generation so tribal Warfare didn't tend to end
[815] 1:34:11	that way but in this particular case there are 16
[816] 1:34:17	000 human beings that were taken captive and of those uh 32 were
[817] 1:34:24	were captured and given to be the Lord's portion
[818] 1:34:29	now some of those will probably serve in the Tabernacle in fact a good portion of them will probably end up serving in the
[819] 1:34:36	Tabernacle doing the menial labor know what he wants to do like chopping wood there's a lot of chopping wood and
[820] 1:34:42	collecting wood to keep the Tabernacle going so this is not this is not something
[821] 1:34:48	where a sacred function has to be done this is all happening outside the Tabernacle but it still needs to be done water
[822] 1:34:55	still needs to be brought wooden still needs to be bought brought in and chopped you know this is the this is the
[823] 1:35:02	stuff that you would want a slave to do you know this is a manual labor job that takes all day
[824] 1:35:07	so they probably had the because we see the numbers here are pretty low that's 32 people 32 out of 16 000.
[825] 1:35:17	so these are not big numbers it would be enough that you would have a little corvae that would go fetch water
[826] 1:35:23	and go fetch wood so that's probably what this refers to
[827] 1:35:30	is the Lord was given a tribute of people and it was probably for maintaining the
[828] 1:35:36	manual labor of the Tabernacle so that would be what what I would how I would interpret this
[829] 1:35:44	yeah so in in verse 4 41 It also says the Moses gave the the levy which was
[830] 1:35:52	the Lord's offering to Eleazar the priest just as the Lord had commanded Moses and so yeah at that point the
[831] 1:35:58	Eleazar was going to put him to work essentially mostly because I mean Elias entire focus is the Tabernacle
[832] 1:36:05	so all of this is going to end up being used for the Tabernacle ultimately at least that that late Levy now one of
[833] 1:36:12	the interesting things I found in this passage I don't think is the ox in here
[834] 1:36:20	okay I don't think I don't know if it talks about the oxen In this passage sometimes they'll take oxen and those
[835] 1:36:27	cannot be given to the Tabernacle so those are given
[836] 1:36:33	directly to Levites because they have the potential for
[837] 1:36:39	being ritually unclean that's a different subject okay so anyway so that's what's going on here is this
[838] 1:36:44	Spoils of War and a small percentage of that Spoils of War is being given to the priests for
[839] 1:36:51	service in the Tabernacle so anyway thank you very much for that Super Chat very very much appreciate and
[840] 1:36:56	I hope that helps
[841] 1:37:02	okie dokie
[842] 1:37:13	whoa who's saying that where when roughly
[843] 1:37:20	is it before or after the one I just did probably after it has to be after
[844] 1:37:31	okay uh we've already done that so next one here is from Acid Weir
[845] 1:37:39	for 499 thank you very much for the Super Chat do you think the mount Ebel tablet will
[846] 1:37:45	be the beginning of the end of ABR oh no I don't know they'll just roll with this it's not the first embarrassment they've
[847] 1:37:51	had uh remember petrovich is one of them
[848] 1:37:56	okay that that book the world's oldest alphabet was a complete uh Scholastic
[849] 1:38:02	debacle complete
[850] 1:38:08	by the way he still sells that book uh from his book stands um
[851] 1:38:14	but uh that's such a really bedtime yeah
[852] 1:38:21	um it won't be the end of ABR has been going strong for 50 years
[853] 1:38:27	ABR support is in is not in the academic world their base of support is in the churches
[854] 1:38:35	because they evangelize from church to church they do most of their communication by speaking in other
[855] 1:38:41	people's churches that's how they do most of their their recruiting is they go from church to
[856] 1:38:48	church and that over 50 years has produced a
[857] 1:38:54	lot of very wealthy donors it has also given a broad support at the
[858] 1:39:00	seminaries so they don't need the academic they don't need to win this academic debate
[859] 1:39:07	this is just uh they can they can only make they only have to make this a show to demonstrate
[860] 1:39:13	they're doing something to keep the support they presently have
[861] 1:39:23	to produce yeah but that is as my producer points
[862] 1:39:29	out here that's the result that's that's the problem is they'll produce results no matter what
[863] 1:39:35	even if there's nothing there they'll produce results get people excited
[864] 1:39:42	I mean they've already made their money on this you know as soon as that press conference came out donations came
[865] 1:39:49	pouring in for the Bible Seminary which is ABR School and more donations came in for ABR
[866] 1:39:57	upt so ABR if they're right they win if they're wrong they still win
[867] 1:40:03	either way they win all they have to do is keep generating
[868] 1:40:08	various stuff to keep the donations coming in
[869] 1:40:16	Ralston Ralston I mean at the very I think I think Ralston is is not going to
[870] 1:40:22	be that effective against them in the long term as I said
[871] 1:40:27	this has been an or this is an organization that's over 50 years old and has seen several changes in
[872] 1:40:33	leadership it just goes they've got a structure in
[873] 1:40:39	place that keeps the Keeps the Lights On
[874] 1:40:44	keeps a continuity of leadership one of the things we see about like these some of these organizations is
[875] 1:40:50	that um they fail because the continuity of leadership like for example
[876] 1:40:56	after the death of Ron White there was no successor so essentially you have this little Wyatt Museum in the middle of nowhere
[877] 1:41:03	that's basically um how do I say this grifting it's
[878] 1:41:10	grifting off of it's it's former donations basically new sponsors but
[879] 1:41:17	it's not producing anything new okay after on why it died there was no
[880] 1:41:22	archaeologist to take his place if we can call him an archaeologist
[881] 1:41:29	um so anyway
[882] 1:41:35	uh yeah I don't I don't think I don't think this is going to affect ABR has a very has been very clever but in a
[883] 1:41:41	succession plan it's it's always had sort of a person waiting in the wings to take over should
[884] 1:41:47	the the president pass on so or or its main leader
[885] 1:41:53	so you know for a while it was looking like petrovich was going to be that guy but nowadays it was
[886] 1:42:00	um it's not that's not so certain who's going to take over but I'm sure they've got a plan
[887] 1:42:05	uh strip sold though yeah stripping is over already the senior Statesman
[888] 1:42:12	um he's already he he is actually Stripling is effectively um I mean ABR has a president but
[889] 1:42:19	effectively stripping is the main guy right now it was Bryant wood
[890] 1:42:25	and then Bryant would had was thinking of of making
[891] 1:42:31	um Petrovic the successor but that's petrovich sort of sabotaged himself here
[892] 1:42:40	so now stripling's Stripling sort of taking over leadership it's going to be who is stripling's
[893] 1:42:45	successor that's the bank big question could be Hassler
[894] 1:42:51	and hassler's a possibility here um but um but they'll they have some
[895] 1:42:57	money they have they have a contingency plan they have a contingency plan they know how to to massage their donors
[896] 1:43:03	they're they're very good at this and they're very very good going church to church getting support
[897] 1:43:12	mm-hmm so anyway uh thank you very much for the
[898] 1:43:17	Super Chat very much appreciated
[899] 1:43:29	all right scholar with a sword for ten dollars thank you very much for the Super Chat what are some good books to get started
[900] 1:43:36	with learning and researching about Egyptian chronology and their related Middle Eastern synchronisms I have to
[901] 1:43:43	thank IP and David roll laugh out loud for introducing me to you
[902] 1:43:50	foreign well IPS become a very good friend I mean he's he's yeah it was off to a
[903] 1:43:56	rough start but he's a really good friend now um I very much value my friendship with
[904] 1:44:02	with IP uh David roll oh yeah and then another one that's
[905] 1:44:09	yeah he's special he's special especially if you start disagreeing with him then he gets then he gets really
[906] 1:44:15	nasty but okay fair enough um I would suggest one book I would
[907] 1:44:23	suggest is uh uh hornung uh and there's two other authors
[908] 1:44:29	Warburton and uh there's one other author to that book just simply called Egyptian chronology it's very easy to
[909] 1:44:35	get um it's essentially the primer for Egyptian chronology
[910] 1:44:41	I would also recommend that if you're going to do stuff with Middle Eastern synchronisms that you start getting the
[911] 1:44:48	primary sources okay now one of the primary sources is
[912] 1:44:54	glassner's Mesopotamian Chronicles um Sasson has a good book with uh
[913] 1:45:01	Chronicle information in it there's a lot of synchronisms in there um there's a what's his name now
[914] 1:45:09	there's a whole bunch of them so start getting your hands on primary
[915] 1:45:15	sources so that's once you start having getting your hands on the primary sources then you can actually start doing some
[916] 1:45:21	Hands-On the chronology yourself whether you do it by hand and I wouldn't trust uh
[917] 1:45:28	chronology done by hand but you know this is a way a lot of us
[918] 1:45:33	start is we start sort of tinkering with it by hand and then we realize how immense a
[919] 1:45:38	project that really is and then we start going to okay let's get this let's get the commuter software doing the heavy
[920] 1:45:44	lifting for us I am in the process of writing a book on chronology
[921] 1:45:50	so I don't know when that's coming out I don't know when I'm gonna be able to have the time to finish it uh right now I have a full-time job
[922] 1:45:58	and I do YouTube so that doesn't leave me a lot of time left for writing
[923] 1:46:04	so unfortunately I even though I have that 150 pages of that book already written
[924] 1:46:10	it's going to take me a lot longer to finish that than I had an originally anticipated because of my financial
[925] 1:46:16	commitments so foreign which is my rent
[926] 1:46:22	oh boy uh never moved to an expensive city I'll tell you that
[927] 1:46:28	but we didn't have a choice in that matter so you know it was just like okay better to move to an expensive city than
[928] 1:46:35	be homeless
[929] 1:46:40	and yes there's lots of phds who are homeless so uh although that really really gets
[930] 1:46:45	talked about so anyway
[931] 1:46:51	um that should give you a start that that book on Egyptian chronology by hornung and Warburton and
[932] 1:46:58	um get the primary sources get primary sources um and
[933] 1:47:03	um another excellent set of primary sources is Marans and Marine letters as well so but that's where you get your
[934] 1:47:10	sources for our synchronous system is by going through texts you go through texts and that's how you
[935] 1:47:16	get them okay so anyway thank you very much for the Super Chat very much appreciate it
[936] 1:47:29	okay and
[937] 1:47:34	okay uh at As and we're for 4.99 thank you very much for the Super Chat
[938] 1:47:40	when should laymen trust the academic consensus and when should they not oh that is an excellent excellent
[939] 1:47:48	question that's an excellent question
[940] 1:47:54	yeah well that's that's that's another question right there you know uh my producer says when should academics
[941] 1:48:00	trust the academic consensus and when should they not
[942] 1:48:06	I think it comes down to this if it is if it is something based on
[943] 1:48:11	evidence then you should more likely lean towards
[944] 1:48:17	trusting it if it is something based upon merely theoretical considerations
[945] 1:48:24	then it's a good time to be skeptical okay you see trusted when they agrees with
[946] 1:48:31	you unfortunately a lot of people do that um yeah that's not a good way of of doing it
[947] 1:48:37	okay now I've said this repeatedly already I'm an evidentialist I think anything I believe in should be
[948] 1:48:43	supported by strong evidence and if new evidence comes in be flexible
[949] 1:48:49	enough to change with the evidence that's cool we all have to be open to
[950] 1:48:55	change because evidence can come in and change the game at any point
[951] 1:49:00	and when that evidence walks in the door God go with it but it has to be a consideration based
[952] 1:49:08	upon the evidence not necessarily a theory I think a lot of times academic consensus
[953] 1:49:14	boil down to okay we've got this working High working Theory this working
[954] 1:49:20	hypothesis and just becomes accepted yeah the tires haven't been completely kicked
[955] 1:49:27	on it or it had some holes in it that we're still trying to figure out you know basically
[956] 1:49:36	anytime you as a historian you know all history all writing in in
[957] 1:49:43	the historical disciplines is based upon
[958] 1:49:49	two sort of factors new data or a new interpretation of the data
[959] 1:49:56	Now new data that's gold that's absolutely gold if your consensus is based on the new
[960] 1:50:04	data that's fantastic you know that that's more likely to be trustworthy
[961] 1:50:09	if it's based upon a new interpretation it could still be valid it could still be worthwhile
[962] 1:50:17	but you have to sort of take it with a pinch of salt
[963] 1:50:22	because it might not be so
[964] 1:50:27	you know again they might have there might have been good reasons for the theory and good reasons for the
[965] 1:50:32	interpretation but you have to weigh that against the evidence
[966] 1:50:39	uh your Ed asks would the documentary hypothesis fall under this category yes it would fall under the
[967] 1:50:45	um it would fall under the category of a new Theory uh or interpretation
[968] 1:50:51	so that's why you have to take that with a with a pin with a pinch of salt because
[969] 1:50:58	you know it might be correct but it might not and you have to judge it according to
[970] 1:51:04	the data now I think when you do judge it according to the data it it doesn't work
[971] 1:51:09	okay but at the same time too
[972] 1:51:16	I'm going to trust the data I'm going to trust the evidence wherever it leads
[973] 1:51:24	but I also want to make sure I'm interpreting that that evidence correctly so in many respects like for example in
[974] 1:51:33	the case of the documentary hypothesis you have a overarching theory
[975] 1:51:39	that's based upon certain interpretations of the texts like the
[976] 1:51:45	idea that you have duplets as reduplication by editors you know that's an interpretation that's not data
[977] 1:51:54	so if you've got a fault in the chain of of
[978] 1:52:00	reasoning you're going to have a fault in say the value of that final theoretical hypothesis okay
[979] 1:52:09	so this is this is the problem I have let's say the documentary one of the problems I got others too but but that's
[980] 1:52:15	one problem I see with the documentary hypothesis is it is it has a middle premise
